kaggle_row_idx,student_id,login_frequency,video_watch_time,discussion_posts,task_completion_rate,peer_interaction_count,avg_response_time,assignment_score,exam_score,attendance_rate,stress_level,anxiety_score,motivation_index,resilience_score,intervention_type,engagement_level,post_intervention_mood,risk_level,emotion,attendance_norm,assignment_norm,exam_norm,motivation_norm,stress_norm,discussion_norm
1029,S1030,20,209.4863918651754,11,0.9514497334463718,4,18.080627762678883,65.5851660746406,96.55658260951932,0.5493286883664046,4,1,1,2,Gamified_Task,5,5,medium,Scared,0.09848895904600163,0.9328474948255644,0.9454521641928321,0.0,0.75,1.0
1030,S1031,49,118.82537228837325,15,0.7732735180700463,33,7.43463941040194,65.31196226142002,89.07908626463232,0.8095465476355599,5,1,1,3,CBT_Session,5,4,medium,Normal,0.6193078361205986,0.6776558078495055,0.8204444108531749,0.0,1.0,1.0
1031,S1032,12,166.22174352948133,10,0.5150672732934043,45,13.993909976006885,91.89206904527592,75.26166817187874,0.5718458036308669,5,2,4,5,Gamified_Task,4,2,medium,Bored,0.14355634496614478,0.30784164913514533,0.5894467195054621,0.75,1.0,1.0
1032,S1033,47,162.00615951058705,9,0.5590171668999712,33,3.0272715979882188,53.61786288706633,55.130918909156165,0.7611866319834005,1,4,2,4,Mindfulness,1,1,medium,Sad,0.5225167971192053,0.3707885888722453,0.2529036277662524,0.25,0.0,1.0
1033,S1034,1,255.93385942792384,19,0.6853302439720583,12,10.51430704241376,94.0552574178283,52.22304359665999,0.5036099735018589,2,1,5,3,CBT_Session,3,5,low,Sad,0.006984210663541823,0.5516996445767421,0.20429016905750141,1.0,0.25,1.0
1034,S1035,26,253.58955428183293,3,0.8530103890919174,38,18.253699157955825,62.83308449479572,60.42309026065295,0.6582981742063234,1,4,3,3,CBT_Session,5,1,medium,Sad,0.3165883831590872,0.7918584054705536,0.34137741904954433,0.5,0.0,1.0
1035,S1036,14,251.47733611064257,11,0.5225877859382344,41,16.94821962886801,79.64923738777469,68.59407661480111,0.8385953618363278,3,5,2,4,Peer_Support,5,2,medium,Normal,0.6774482375322624,0.3186128528264208,0.47797884278671565,0.25,0.5,1.0
1036,S1037,38,13.19916813611508,1,0.7058118162939344,44,23.78478295496012,96.79970895008888,57.76393060233683,0.7420194701139242,4,2,1,1,Peer_Support,2,5,medium,Bored,0.48415425063755824,0.5810342388810513,0.2969219543691972,0.0,0.75,1.0
1037,S1038,37,227.3681904959776,18,0.541937495503481,47,7.391495897718388,83.90612507683232,70.89576972354897,0.989134742999494,5,4,3,2,Peer_Support,4,1,medium,Scared,0.9787486620039292,0.34632634430463405,0.516458230957689,0.5,1.0,1.0
1038,S1039,11,230.01615313219145,4,0.8710385832445751,13,12.45835388100152,70.72149062335183,49.92222553079115,0.9370518980331054,2,2,4,5,CBT_Session,3,4,low,Surprised,0.874506282536087,0.817679165380801,0.16582540973278048,0.75,0.25,1.0
1039,S1040,36,206.72985862799112,7,0.6267096656375652,10,8.579199516801925,84.47671044527075,98.66276876953,0.6795353895215757,5,4,2,1,Gamified_Task,5,2,high,Normal,0.35909408458844405,0.46774071523762917,0.980663094139732,0.25,1.0,1.0
1040,S1041,13,229.3167507885213,6,0.3537059787970196,41,11.13387162336102,67.19898181581851,46.47547329789963,0.5227432707361372,1,4,5,4,Gamified_Task,2,4,medium,Happy,0.045278978010713455,0.07673301957872014,0.10820308093728215,1.0,0.0,1.0
1041,S1042,43,254.17140773404552,13,0.4162367650370754,37,20.709852986995926,63.862920817459305,95.91664837926233,0.9228131500575094,1,5,2,2,Gamified_Task,1,4,medium,Happy,0.8460078206994319,0.16629231791063115,0.934753831927612,0.25,0.0,1.0
1042,S1043,3,146.39252568951784,2,0.3427732673337426,3,16.73680872933519,99.83416389673398,94.81468068416169,0.9556171551573356,4,2,2,2,CBT_Session,5,2,medium,Normal,0.9116641332508664,0.06107471706262091,0.9163312878749351,0.25,0.75,1.0
1043,S1044,33,155.59456191164966,17,0.6495120622100277,32,21.29614740099438,87.53951155898939,71.52162890916988,0.9103136967095184,2,3,3,2,CBT_Session,2,5,medium,Surprised,0.8209905091473704,0.500399294476915,0.5269212585665163,0.5,0.25,1.0
1044,S1045,6,46.16707650430324,15,0.374436108143759,6,5.680755491633389,82.23599886909088,83.49461631016507,0.5639749704598824,2,4,4,4,CBT_Session,1,3,medium,Happy,0.12780308919320582,0.10642360801137374,0.7270840118102356,0.75,0.25,1.0
1045,S1046,10,121.75900608373492,18,0.3798979785167424,40,21.087305710353075,67.76448216096594,66.16289787835527,0.998957567206144,4,4,4,1,CBT_Session,4,3,medium,Surprised,0.9984087740630212,0.114246335144635,0.43733473173769377,0.75,0.75,1.0
1046,S1047,5,196.57590217441745,18,0.958733782026864,7,2.3745323061028416,52.45804145775241,77.80207465254628,0.6292921107763869,1,1,2,5,CBT_Session,1,2,low,Sad,0.25853354623758174,0.9432800244499328,0.6319168849285325,0.25,0.0,1.0
1047,S1048,23,236.3159350827096,17,0.9108585505232388,36,21.437783450054507,51.55284380175778,60.43455624526712,0.862102456404185,1,2,4,2,Gamified_Task,5,3,low,Normal,0.7244970397570718,0.8747110458914017,0.3415691058000735,0.75,0.0,1.0
1048,S1049,10,72.99063833045106,19,0.6164606177679561,9,8.568696927596742,77.70906277243995,58.06954118712672,0.9540174381678608,1,3,3,2,CBT_Session,3,1,medium,Sad,0.9084623437640285,0.4530615853087562,0.30203111000623417,0.5,0.0,1.0
1049,S1050,44,49.96864075617827,15,0.990063724595144,42,8.235515568523528,88.10163605195255,74.69378717017082,0.6178435571653547,5,5,3,1,Gamified_Task,1,5,high,Happy,0.2356195815597817,0.9881521241293197,0.5799529631846955,0.5,1.0,1.0
1050,S1051,2,202.28218130514276,7,0.3001305697194641,14,12.77803726406927,76.86895952219275,69.88778045103882,0.954129277338533,3,3,5,2,CBT_Session,3,4,medium,Surprised,0.9086861867832821,0.0,0.4996068052217032,1.0,0.5,1.0
1051,S1052,13,10.545166222224086,0,0.7297856193913757,37,22.63587431763433,92.03925359695572,74.77218214899887,0.6547407895974335,1,5,4,2,Gamified_Task,3,4,medium,Sad,0.3094683758600951,0.6153705572428835,0.5812635596362877,0.75,0.0,0.0
1052,S1053,40,61.72804944912565,16,0.731499724160309,14,2.0989713876723233,51.67132665466108,57.19963487722138,0.988206611192028,3,3,5,4,Mindfulness,1,2,medium,Happy,0.9768910317586443,0.617825572277937,0.2874881362083779,1.0,0.5,1.0
1053,S1054,2,18.430700299746583,11,0.6202101391089216,4,9.101312426627144,68.33760382129701,62.01746990901972,0.6406300101902374,3,3,1,3,Mindfulness,4,4,medium,Bored,0.2812260395879267,0.4584318120493611,0.3680320382723391,0.0,0.5,1.0
1054,S1055,20,58.39668417791257,10,0.5778635810540049,28,20.70115573971672,61.8535195587089,45.03387763773456,0.9767179123789176,2,2,3,1,Gamified_Task,1,1,low,Sad,0.9538967175647697,0.3977812388803248,0.08410268337243931,0.5,0.25,1.0
1055,S1056,1,62.58259117839651,4,0.6187681948364253,18,10.109252981015734,72.3636484078561,43.136582336332346,0.5267723254463375,4,1,2,1,Mindfulness,2,1,medium,Bored,0.05334302002432523,0.4563665970561781,0.052383962010260854,0.25,0.75,1.0
1056,S1057,37,122.42534247761432,11,0.5904723052557763,9,5.580608644732541,53.618819659706126,55.207427780380975,0.8546360058349065,5,3,3,1,Mindfulness,3,2,medium,Bored,0.7095531446218712,0.4158399993768923,0.25418269253087866,0.5,1.0,1.0
1057,S1058,9,126.67486615910124,16,0.8113447342376094,11,10.77026617062247,97.70658207855362,44.45481155983275,0.7660555669185019,3,4,1,4,Gamified_Task,5,4,medium,Scared,0.5322618362666753,0.7321830513343367,0.07442193648939865,0.0,0.5,1.0
1058,S1059,17,263.5361164769689,5,0.3947488044812988,3,9.867707534308394,61.16277005346805,46.22648251808444,0.7389385385613654,5,4,2,4,CBT_Session,3,3,medium,Happy,0.477987851005903,0.13551633082210834,0.10404048739642802,0.25,1.0,1.0
1059,S1060,9,157.93181662465932,0,0.4383474544137911,30,22.05457263373418,96.11538877417924,88.77570432363623,0.61174715712792,2,4,4,5,CBT_Session,5,3,medium,Normal,0.22341780482312035,0.19796020416767313,0.8153725133759292,0.75,0.25,0.0
1060,S1061,11,219.787382027563,4,0.4263627598746965,17,18.524490642091234,71.2946577518341,42.33242182100136,0.852797894888246,1,1,4,4,Gamified_Task,2,5,low,Surprised,0.705874216196793,0.18079520596146104,0.03894011734496383,0.75,0.0,1.0
1061,S1062,15,40.199833796883354,13,0.4837294095848851,15,12.617657782112149,99.2762066627609,79.53656763608456,0.5954047457231535,3,3,3,1,Peer_Support,2,2,medium,Happy,0.19070891858284944,0.2629582044558876,0.6609138995781992,0.5,0.5,1.0
1062,S1063,24,75.37723908447121,4,0.6676808931471083,39,23.732523034596134,77.70291917301054,56.353464928924026,0.7764208979923841,4,5,2,5,Peer_Support,2,5,medium,Scared,0.5530077608760309,0.5264214804764527,0.2733419836325207,0.25,0.75,1.0
1063,S1064,38,213.85359788381624,0,0.3778461231367531,35,11.701383219346235,96.54164320879038,92.2927408424876,0.6266226815201255,2,5,2,3,Mindfulness,1,3,medium,Scared,0.2531907571162626,0.11130757906686983,0.8741698451774712,0.25,0.25,0.0
1064,S1065,35,25.313148535873147,17,0.9077185067285528,24,2.33947010886633,50.26744943471114,69.09953707464997,0.977810689890678,5,2,5,2,Peer_Support,3,3,medium,Sad,0.9560838816516848,0.8702137392702448,0.4864290610915286,1.0,1.0,1.0
1065,S1066,30,151.1133220506884,15,0.5081530719159306,22,7.032309401744652,87.41194030904501,58.334587559669544,0.5143155969178264,1,1,1,2,Mindfulness,5,3,low,Surprised,0.02841122102150684,0.2979388306816104,0.3064621187335149,0.0,0.0,1.0
1066,S1067,31,183.8170000422508,8,0.4137765912280954,11,11.02962104504419,95.15253265512575,71.05833614136607,0.5998641400556183,5,3,4,5,CBT_Session,2,5,medium,Scared,0.19963427349580654,0.16276875050719342,0.5191759939257296,0.75,1.0,1.0
1067,S1068,49,184.6222367752195,18,0.7729349167187702,33,4.608760355360762,56.986028348947706,62.91748114271613,0.6211553031937238,4,4,3,3,Gamified_Task,2,2,high,Normal,0.24224795000649713,0.6771708483398312,0.3830783020370513,0.5,0.75,1.0
1068,S1069,5,16.65051526773219,4,0.3266604104195235,35,22.79399790545299,54.806292586607576,73.8580638801898,0.7070339128839083,3,1,2,2,CBT_Session,5,1,medium,Happy,0.4141316215930275,0.03799718603942143,0.5659814564028044,0.25,0.5,1.0
1069,S1070,44,103.4113212264638,1,0.7339779954119149,36,18.637524649808785,71.22863035929778,46.871972099580894,0.6163651209350267,4,1,4,5,Gamified_Task,3,1,medium,Normal,0.23266053217144078,0.6213750596219453,0.11483169325802678,0.75,0.75,1.0
1070,S1071,14,194.58228880425463,14,0.7887389014735497,2,7.170605609838771,96.68394530664676,99.81943016875306,0.7456745451343927,5,3,3,4,Peer_Support,3,3,medium,Sad,0.49146978260423535,0.6998059992885587,0.9999999999999999,0.5,1.0,1.0
1071,S1072,11,53.2099234832806,6,0.4504415719707034,8,14.588504270912065,77.11932800952194,65.53335266180305,0.9362327616292696,5,2,4,1,CBT_Session,5,2,medium,Happy,0.8728668035886586,0.21528192275573843,0.4268100815717687,0.75,1.0,1.0
1072,S1073,9,211.67053801513543,3,0.329374851410544,17,17.593330613520155,76.3728231860866,60.89383838244212,0.8560317107045854,4,2,3,3,CBT_Session,4,2,medium,Sad,0.7123466094708839,0.04188492590544357,0.349247321270756,0.5,0.75,1.0
1073,S1074,34,226.3183105559656,0,0.5545517512436147,42,22.649415364856353,57.056305914966096,82.6125908989759,0.7899809902675555,4,2,4,2,Mindfulness,3,4,medium,Surprised,0.5801479120232962,0.36439302730984424,0.7123384325473799,0.75,0.75,0.0
1074,S1075,12,294.77106522938215,12,0.3690159611693555,34,21.277613031034445,50.03947555466094,61.83396438971995,0.5445015889913398,4,4,5,1,Gamified_Task,5,4,high,Surprised,0.08882765261949555,0.09866063893531152,0.3649642182915541,1.0,0.75,1.0
1075,S1076,35,70.85417850835873,19,0.3815344947713359,33,12.849421201178917,90.50700453727306,89.99645830172545,0.8469960541946377,1,4,1,5,Peer_Support,5,5,medium,Normal,0.6942619918725386,0.11659022455148649,0.8357809101363946,0.0,0.0,1.0
1076,S1077,35,249.2878936231734,6,0.4779828620114051,40,18.817010255239403,54.37872814931191,67.25624346162552,0.5832071421554699,5,3,4,2,CBT_Session,2,4,medium,Normal,0.16629575105098104,0.25472775031548955,0.4556131325130962,0.75,1.0,1.0
1077,S1078,1,160.88600730640968,14,0.5068275472387315,13,13.929329338034456,81.6924909367662,83.17350479592609,0.893183692980849,2,2,1,1,Gamified_Task,5,5,low,Surprised,0.7867052785667084,0.29604035687135233,0.7217157137710185,0.0,0.25,1.0
1078,S1079,40,118.3041528818103,13,0.6709792387149944,3,13.712189471047422,95.73082272575957,46.447192986513194,0.6250283792550766,1,3,4,4,Peer_Support,1,1,medium,Bored,0.24999980505120334,0.531145513748352,0.10773029458913741,0.75,0.0,1.0
1079,S1080,22,45.4892596243016,18,0.7748743198521091,28,3.6390650417784136,60.43259565792155,90.7671511333067,0.7085243641604504,1,2,2,3,CBT_Session,2,3,low,Surprised,0.4171147187653863,0.6799485454431066,0.8486652466773047,0.25,0.0,1.0
1080,S1081,29,223.2966258813859,19,0.7149396586091293,40,3.9011661343714974,83.26364181184553,84.1430792066866,0.6752351011589639,1,1,5,5,Gamified_Task,2,2,low,Happy,0.35048717589123646,0.5941075296900756,0.7379249251426391,1.0,0.0,1.0
1081,S1082,8,78.39870375166926,17,0.4038522361026617,44,13.179273145516522,53.93492883537547,52.70300670771794,0.9294069573374284,2,5,5,2,Mindfulness,3,1,medium,Sad,0.8592051443297888,0.14855465957895253,0.2123141261992917,1.0,0.25,1.0
1082,S1083,11,117.71238054318329,9,0.4204602227168384,49,7.1838155345171515,80.18775719188065,48.7171605847472,0.5632722293567041,4,5,1,4,CBT_Session,4,1,high,Surprised,0.12639657223368794,0.17234133678722086,0.14567930004777385,0.0,0.75,1.0
1083,S1084,41,28.137245800236848,8,0.9151384748550402,14,1.4838487565907783,58.19658604766013,58.97754092353746,0.7828224411923943,5,2,2,3,Gamified_Task,3,5,medium,Surprised,0.5658202732467719,0.8808409387508692,0.3172109244583432,0.25,1.0,1.0
1084,S1085,37,242.39640558766052,7,0.6908466205448796,27,17.625301689704884,86.7976780257589,98.56423516191428,0.5710308047215311,3,3,3,3,Peer_Support,1,3,medium,Scared,0.14192514709998205,0.5596004378483929,0.9790158228675881,0.5,0.5,1.0
1085,S1086,14,232.31067195177656,9,0.9089564830283824,41,1.7471917238737942,65.06156473969541,55.40989447402352,0.8523979180660933,3,4,5,4,Peer_Support,2,5,medium,Sad,0.7050736736054641,0.8719868225054154,0.25756750281108287,1.0,0.5,1.0
1086,S1087,30,222.7485907122706,16,0.560082557923912,15,14.691367345393257,73.16955044023231,67.367632536798,0.9525390638972406,5,2,2,2,Mindfulness,2,1,medium,Scared,0.9055034183863357,0.372314488005945,0.4574753197201037,0.25,1.0,1.0
1087,S1088,35,96.83861804264713,1,0.7300800052019267,11,13.401457264928233,79.97152710138108,41.80121354304018,0.7173038269336267,2,2,2,3,CBT_Session,5,2,low,Sad,0.43468657165698343,0.6157921893415207,0.03005945056553261,0.25,0.25,1.0
1088,S1089,21,60.3092215371276,5,0.6665643912382275,4,23.282737883289503,58.56367053331198,63.833651773973955,0.7440461301324879,3,4,1,5,Mindfulness,4,4,medium,Happy,0.48821055483606646,0.5248223781213067,0.3983947163830951,0.0,0.5,1.0
1089,S1090,37,194.89044669636664,4,0.5233864428743238,33,12.136902204995758,87.08189093088104,74.27920092598617,0.9637114182413812,1,2,2,1,Gamified_Task,4,5,low,Sad,0.9278645778399464,0.3197567238554766,0.573021967493004,0.25,0.0,1.0
1090,S1091,5,153.88825139283364,8,0.6289407604235167,41,2.4628330366893394,65.13201703184073,97.18747675047791,0.7604956943246786,3,1,2,5,Peer_Support,5,1,medium,Normal,0.5211339044286158,0.47093618574994134,0.9559993654910733,0.25,0.5,1.0
1091,S1092,19,61.693215402346055,4,0.6517436137788524,0,13.688823259548618,83.11859299563767,71.00416269640387,0.7437992190247804,5,4,3,3,Mindfulness,1,4,medium,Surprised,0.48771636905567983,0.5035954192134274,0.5182703297390762,0.5,1.0,1.0
1092,S1093,14,208.9142686044605,17,0.440539682329675,38,20.345211924170332,57.91415253496868,89.14643957066127,0.7891645513521521,1,1,1,1,CBT_Session,4,4,low,Sad,0.578513832024657,0.2011000078665498,0.8215704141406835,0.0,0.0,1.0
1093,S1094,26,297.4266652281781,19,0.5205072606637121,31,23.927533538473117,84.40588296031751,72.82765855413403,0.844614868181476,3,5,1,4,Gamified_Task,2,1,medium,Happy,0.6894961136620124,0.3156330344848971,0.54875528217304,0.0,0.5,1.0
1094,S1095,4,226.69368044519092,8,0.8539868253548828,25,10.897892994848668,56.40940364052309,42.44710080613109,0.5534416875435157,5,4,2,1,CBT_Session,1,3,high,Sad,0.10672101359770725,0.7932568997456982,0.0408573048132187,0.25,1.0,1.0
1095,S1096,25,224.59605213882745,16,0.9410517676178888,16,8.366871077425078,71.26782481349917,58.90049651138644,0.910555263870758,2,4,3,1,Mindfulness,3,1,medium,Surprised,0.8214739991661117,0.9179550781509503,0.3159229065943212,0.5,0.25,1.0
1096,S1097,45,285.5906983498716,16,0.5518558654817096,47,21.853025829895977,62.36030368694384,74.5329704698662,0.7177525137266296,5,3,4,1,Peer_Support,3,2,medium,Bored,0.4355846059131496,0.3605318630460157,0.5772644517528812,0.75,1.0,1.0
1097,S1098,42,68.85154659672163,11,0.5148805975463127,26,5.398568968750792,87.41876247140914,97.03563795586746,0.5361742549487427,2,3,5,3,Peer_Support,1,4,medium,Sad,0.07216072292730824,0.3075742840509942,0.9534609454493125,1.0,0.25,1.0
1098,S1099,25,174.00948982721772,6,0.4366380152003177,23,15.154865045757312,63.10175022534373,91.547821585074,0.8930913345991065,1,4,1,2,Mindfulness,2,2,medium,Normal,0.7865204258098581,0.1955118713430707,0.8617163876973625,0.0,0.0,1.0
1099,S1100,18,294.0975473598262,2,0.7749438180554068,34,10.331431756161798,94.0858653197698,53.701336850730854,0.688474985843136,5,5,3,3,CBT_Session,3,5,high,Surprised,0.3769864403659138,0.6800480837776924,0.22900407193957129,0.5,1.0,1.0
1100,S1101,40,57.93529218135062,9,0.526169791166436,45,1.9448943939777712,94.59101057033064,53.20658980114981,0.550183747547527,4,2,3,2,CBT_Session,2,4,medium,Happy,0.10020033644260007,0.3237431557403714,0.22073295895108547,0.5,0.75,1.0
1101,S1102,8,213.0730682389111,1,0.991424677369432,41,8.987634909031048,59.82206576113929,52.07037802683405,0.8168895197716253,4,3,2,4,CBT_Session,5,3,medium,Surprised,0.6340045925731981,0.990101339593526,0.20173792710163485,0.25,0.75,1.0
1102,S1103,39,179.88494233185156,2,0.5279793614447672,38,7.100256017561516,80.69229725038622,95.3499337781502,0.9400656767168208,4,5,5,4,CBT_Session,4,1,medium,Scared,0.8805382775506201,0.32633490060965,0.9252795753312516,1.0,0.75,1.0
1103,S1104,40,180.07893673472503,15,0.5758952327478397,25,16.7800965407002,54.38588208599822,91.15996918610324,0.9438767547069932,4,5,1,4,Peer_Support,1,5,medium,Bored,0.888166045163727,0.3949620852478052,0.8552323247454782,0.0,0.75,1.0
1104,S1105,14,212.3244819808218,1,0.7223339373484243,48,22.82218144691412,69.57685498008146,86.49300593517692,0.9788317374044866,4,3,4,4,CBT_Session,4,2,medium,Happy,0.9581274801236541,0.6046979357185484,0.7772106763208734,0.75,0.75,1.0
1105,S1106,32,279.5889076339484,9,0.8611790052339134,37,7.165085309708668,85.66608647506362,63.56410685345365,0.933852729883344,2,2,2,4,Mindfulness,5,5,low,Bored,0.8681032356122087,0.8035578510398348,0.39388850155071997,0.25,0.25,1.0
1106,S1107,38,236.948762556888,5,0.6286630657419435,22,19.66371660048868,82.97116234249582,70.26284225792601,0.5010704596727376,5,3,1,5,Mindfulness,3,3,medium,Bored,0.0019014436908479926,0.47053845940860417,0.5058770368179432,0.0,1.0,1.0
1107,S1108,33,26.2794699907009,10,0.5958592236522708,21,2.273275789583419,81.2350334703304,67.85990468770916,0.6901205832066951,1,5,1,3,Mindfulness,2,1,medium,Normal,0.3802800581576089,0.4235553770455689,0.46570505769371906,0.0,0.0,1.0
1108,S1109,23,257.29112576395625,6,0.9969464835163656,3,13.376783230915702,64.12704318312218,55.20388645356236,0.9092712899527516,4,1,3,2,Mindfulness,2,5,medium,Sad,0.8189041607390057,0.9980099093362079,0.2541234891171934,0.5,0.75,1.0
1109,S1110,15,75.40698567846246,14,0.3073455487979611,48,2.622651465327575,68.9012474717201,70.30168276892601,0.683126502999237,4,3,5,4,CBT_Session,5,2,medium,Normal,0.36628159928914905,0.010333605294342019,0.5065263671278127,1.0,0.75,1.0
1110,S1111,33,119.30510777354787,5,0.926545702195872,8,22.482758796004703,55.14730723501431,41.82979287116527,0.8007742531898531,1,5,4,5,Peer_Support,1,5,medium,Normal,0.6017503304389649,0.8971788634434433,0.030537235834303456,0.75,0.0,1.0
1111,S1112,25,143.9025159475908,19,0.4043985781578162,3,18.626079452819976,85.95114102168006,47.90862240984755,0.803158473687266,1,3,5,5,Gamified_Task,4,1,medium,Scared,0.6065222820861285,0.14933715431556127,0.1321622702731402,1.0,0.0,1.0
1112,S1113,17,149.4627402183902,8,0.8501476933462393,6,16.13284795770562,75.19443983956367,93.1953757701368,0.6825126520194116,4,5,3,5,CBT_Session,3,5,high,Normal,0.365052993462855,0.787758328728572,0.8892599714960868,0.5,0.75,1.0
1113,S1114,33,136.20231578405347,19,0.7325520918924086,22,19.94961677736728,85.43828161728273,85.1007860218854,0.9522369636406438,2,2,4,3,Gamified_Task,1,2,low,Happy,0.9048987730447493,0.6193328188894246,0.7539357356872599,0.75,0.25,1.0
1114,S1115,47,281.8324553226007,11,0.5392930998486645,1,15.892955298113751,62.44717623984364,65.37210454354522,0.7516141726930587,1,5,4,4,Peer_Support,5,1,medium,Sad,0.5033577835432719,0.34253892640062533,0.424114357754071,0.75,0.0,1.0
1115,S1116,2,214.74551222256713,18,0.9117124688647128,48,23.285721135008696,66.22191143175331,71.02902173703264,0.7323921029687503,5,4,2,5,CBT_Session,5,3,medium,Sad,0.46488534050273156,0.8759340646969157,0.5186859197542163,0.25,1.0,1.0
1116,S1117,14,193.03948732744485,19,0.3090350595866943,23,17.421032800889744,66.71076686300573,62.19993315759865,0.998756872830948,5,1,4,5,Gamified_Task,2,3,medium,Happy,0.9980070897996185,0.012753395766546438,0.3710824337148596,0.75,1.0,1.0
1117,S1118,40,24.454188057053052,2,0.4586834564524465,39,22.267148020391677,51.28712048736081,84.44679202964035,0.7467501820363083,2,5,1,4,Peer_Support,3,4,medium,Normal,0.4936226402327204,0.2270863064121964,0.7430023542588505,0.0,0.25,1.0
1118,S1119,40,272.1348657755087,14,0.6968249573746752,30,12.894033516244674,67.05239364153118,87.05123075392478,0.5891991259642906,3,3,5,3,Gamified_Task,1,5,medium,Normal,0.178288541582438,0.5681628705933268,0.7865430019057361,1.0,0.5,1.0
1119,S1120,39,273.7231556824349,1,0.5460795820347886,46,3.692481498582841,90.16522867590167,85.79711141218954,0.756534711431719,2,3,5,5,Mindfulness,2,2,medium,Bored,0.5132061062820288,0.35225881990073216,0.765576807594276,1.0,0.25,1.0
1120,S1121,6,236.26178839472968,1,0.7272642467228293,30,13.148087592729391,94.86492478748691,83.35670349006698,0.907008367759965,4,5,2,2,Mindfulness,3,5,medium,Bored,0.8143749843071326,0.6117593381841405,0.7247784042910842,0.25,0.75,1.0
1121,S1122,6,12.038469105949556,2,0.3168771353860667,46,3.918075045451146,75.91091578179638,52.27026032156775,0.8884301634491407,3,4,4,1,Peer_Support,4,1,medium,Scared,0.777191220155043,0.023985156124735507,0.20507953175706484,0.75,0.5,1.0
1122,S1123,3,26.611272812510773,5,0.3815212513371987,39,14.627350021057316,72.77508476096101,60.27819875442873,0.8942908825542355,4,5,3,1,Peer_Support,4,4,medium,Surprised,0.7889212879979572,0.11657125673195079,0.338955142817544,0.5,0.75,1.0
1123,S1124,7,75.31487365786202,14,0.3889673681529074,47,12.097340392136248,51.54123093496851,68.1907260990205,0.8540118919989559,5,2,1,1,Gamified_Task,2,2,medium,Bored,0.7083039979717547,0.12723590749697078,0.47123568445396635,0.0,1.0,1.0
1124,S1125,8,48.09132836202294,9,0.4324985521412066,42,15.31923415015398,93.96021687926913,59.84757948565934,0.6271089145333442,1,4,2,3,Peer_Support,1,5,medium,Sad,0.2541639390979007,0.18958315319739383,0.33175610923052845,0.25,0.0,1.0
1125,S1126,42,125.66244861408154,8,0.6215320085603799,33,1.2310805642611269,50.65051067129364,85.29641200949973,0.9310420429201156,4,5,4,5,Mindfulness,3,2,medium,Happy,0.8624777230816385,0.46032505068711804,0.7572061839868757,0.75,0.75,1.0
1126,S1127,15,277.560686845459,0,0.8264900896804999,23,5.481331308073374,97.2375040105106,59.76121145499728,0.9467217326881324,5,1,3,1,Mindfulness,4,1,medium,Normal,0.8938601902220271,0.7538748848776639,0.3303122203972271,0.5,1.0,0.0
1127,S1128,47,146.8975259171295,15,0.9338771865502308,48,12.30059993397901,74.46081243440453,48.29392520712023,0.5970763483092745,2,4,4,1,CBT_Session,4,4,medium,Surprised,0.1940545851111335,0.9076793326361233,0.13860370933522392,0.75,0.25,1.0
1128,S1129,29,13.886761665328027,5,0.8847607711989722,25,22.8615819165501,67.09672467873634,63.942427122898245,0.5652278182756969,4,5,2,4,Gamified_Task,1,2,high,Bored,0.13031062958420936,0.8373326768536372,0.4002132076749111,0.25,0.75,1.0
1129,S1130,33,91.99624997784098,8,0.4378215102429784,15,9.823007928168645,96.210921742133,98.79486596694282,0.987802484294556,5,1,3,5,Peer_Support,2,1,medium,Surprised,0.9760821829058863,0.19720692416382168,0.9828714768803445,0.5,1.0,1.0
1130,S1131,30,22.932523428158845,3,0.6088053865614427,46,10.760556599233595,51.219549655504835,53.55288477601455,0.934161981825184,1,5,3,5,Peer_Support,5,3,medium,Happy,0.868722194854801,0.4420974318629338,0.22652227061424068,0.5,0.0,1.0
1131,S1132,39,20.523410557915625,1,0.4395881184309744,12,17.43801004715231,79.07124474345436,76.72951953659374,0.9466180736049734,4,2,3,4,Peer_Support,3,2,medium,Happy,0.8936527194225936,0.1997371368679598,0.6139860563203897,0.5,0.75,1.0
1132,S1133,27,89.95875739771016,3,0.4851302716670335,14,14.887233417580717,77.44662622496688,65.97838299038239,0.9431881923121976,5,3,3,5,Gamified_Task,4,4,medium,Surprised,0.8867879064984547,0.2649645797580523,0.4342500372705437,0.5,1.0,1.0
1133,S1134,36,89.92757821689418,0,0.6524828870583202,26,7.875301452261664,60.96602006056911,44.2614740589596,0.7708434120168641,4,5,4,2,Mindfulness,5,2,medium,Surprised,0.5418445763397035,0.504654238399396,0.07118974679572099,0.75,0.75,0.0
1134,S1135,29,238.26671475446517,18,0.3476763173064657,3,10.448777098050838,71.44437156751053,69.27259635988356,0.8232008683328998,1,4,3,3,Peer_Support,1,2,medium,Scared,0.6466365828591125,0.0680970774333608,0.48932224237090305,0.5,0.0,1.0
1135,S1136,38,292.70204930652244,9,0.4527220307152912,15,6.007095373716346,82.61320029718851,82.12985971889876,0.7726814260668209,4,5,4,4,Peer_Support,2,1,medium,Surprised,0.5455233108286981,0.2185480944660395,0.7042681992092242,0.75,0.75,1.0
1136,S1137,33,117.6500572280995,14,0.954764712914982,29,23.2184935599948,86.35655984409638,70.79319854966913,0.5256031745951646,4,5,3,1,Mindfulness,3,5,high,Normal,0.05100299680244169,0.9375953518899817,0.5147434602092021,0.5,0.75,1.0
