persona_id,enrollment_id,gender,match_score,result_match,engagement_match,n_weeks,rank
P1044,611464_DDD_2013J,F,0.9941,True,True,38,10
P1045,497994_DDD_2013J,M,0.9735,True,True,38,1
P1045,637382_BBB_2014J,M,0.9517,True,True,38,2
P1045,628941_BBB_2014B,M,0.9504,True,True,34,3
P1045,131390_AAA_2014J,M,0.9485,True,True,39,4
P1045,585644_BBB_2013J,M,0.947,True,True,39,5
P1045,695049_BBB_2014J,M,0.9461,True,True,38,6
P1045,614745_BBB_2014B,M,0.9407,True,True,34,7
P1045,610287_EEE_2014J,M,0.9406,True,True,39,8
P1045,555102_BBB_2013B,M,0.9405,True,True,35,9
P1045,694190_BBB_2014J,M,0.9404,True,True,38,10
P1046,471925_BBB_2014B,M,0.8229,True,True,34,1
P1046,570529_GGG_2013J,M,0.8055,True,True,38,2
P1046,2481629_DDD_2014J,M,0.8035,True,True,38,3
P1046,553367_DDD_2014J,M,0.8016,True,True,38,4
P1046,554004_BBB_2014B,M,0.8007,True,True,34,5
P1046,597529_DDD_2014J,M,0.8004,True,True,38,6
P1046,584191_CCC_2014B,M,0.8,True,True,35,7
P1046,591872_FFF_2013J,M,0.7997,True,True,39,8
P1046,1972092_FFF_2014J,M,0.7996,True,True,39,9
P1046,1992145_FFF_2013J,M,0.7996,True,True,39,10
P1047,674777_BBB_2014J,F,0.9835,True,True,38,1
P1047,1777834_CCC_2014J,F,0.9815,True,True,39,2
P1047,551276_BBB_2014J,F,0.9695,True,True,38,3
P1047,606586_BBB_2014J,F,0.9625,True,True,38,4
P1047,182661_BBB_2013J,F,0.9615,True,True,39,5
P1047,698204_BBB_2014J,F,0.9597,True,True,38,6
P1047,695256_BBB_2014J,F,0.9498,True,True,38,7
P1047,656522_BBB_2014J,F,0.9491,True,True,38,8
P1047,504022_BBB_2013J,F,0.9486,True,True,39,9
P1047,630597_BBB_2014J,F,0.9472,True,True,38,10
P1048,545697_BBB_2013B,F,0.9049,True,True,35,1
P1048,685436_GGG_2014J,F,0.899,True,True,39,2
P1048,568539_GGG_2013J,F,0.8931,True,True,38,3
P1048,632704_BBB_2014B,F,0.887,True,True,34,4
P1048,589585_DDD_2014J,F,0.8844,True,True,38,5
P1048,506804_BBB_2013J,F,0.8802,True,True,39,6
P1048,586995_BBB_2014B,F,0.8784,True,True,34,7
P1048,622208_BBB_2014B,F,0.8781,True,True,34,8
P1048,446097_DDD_2014J,F,0.876,True,True,38,9
P1048,542296_BBB_2013J,F,0.8758,True,True,39,10
P1049,2691100_BBB_2013J,F,0.8631,True,True,39,1
P1049,629240_BBB_2014B,F,0.8597,True,True,34,2
P1049,569974_GGG_2013J,F,0.8562,True,True,38,3
P1049,367535_BBB_2014B,F,0.8397,True,True,34,4
P1049,627550_BBB_2014B,F,0.8396,True,True,34,5
P1049,248716_BBB_2013J,F,0.8385,True,True,39,6
P1049,582390_BBB_2013J,F,0.8329,True,True,39,7
P1049,493186_BBB_2013B,F,0.8315,True,True,35,8
P1049,590920_DDD_2014J,F,0.831,True,True,38,9
P1049,572231_DDD_2013J,F,0.83,True,True,38,10
P1050,592014_FFF_2013J,M,0.9991,True,True,39,1
P1050,644847_FFF_2014J,M,0.9985,True,True,39,2
P1050,575512_FFF_2013J,M,0.9976,True,True,39,3
P1050,586428_FFF_2013J,M,0.9971,True,True,39,4
P1050,632848_FFF_2014B,M,0.9964,True,True,35,5
P1050,542536_FFF_2013B,M,0.9959,True,True,35,6
P1050,557314_FFF_2013B,M,0.9959,True,True,35,7
P1050,578152_FFF_2014J,M,0.9955,True,True,39,8
P1050,166123_FFF_2014J,M,0.9951,True,True,39,9
P1050,1500410_FFF_2013B,M,0.9949,True,True,35,10
P1051,367535_BBB_2014B,F,0.8011,True,True,34,1
P1051,627550_BBB_2014B,F,0.801,True,True,34,2
P1051,493186_BBB_2013B,F,0.7996,True,True,35,3
P1051,583871_DDD_2013J,F,0.7996,True,True,38,4
P1051,639028_FFF_2014J,F,0.7995,True,True,39,5
P1051,622442_FFF_2014B,F,0.7991,True,True,35,6
P1051,287432_DDD_2013B,F,0.799,True,True,35,7
P1051,248716_BBB_2013J,F,0.7988,True,True,39,8
P1051,67785_DDD_2013B,F,0.7988,True,True,35,9
P1051,392526_CCC_2014B,F,0.7986,True,True,35,10
P1052,582390_BBB_2013J,F,0.9102,True,True,39,1
P1052,613170_BBB_2014B,F,0.9063,True,True,34,2
P1052,228784_BBB_2014B,F,0.8899,True,True,34,3
P1052,485180_BBB_2014B,F,0.8834,True,True,34,4
P1052,367535_BBB_2014B,F,0.8833,True,True,34,5
P1052,628347_DDD_2014B,F,0.8832,True,True,35,6
P1052,2002046_BBB_2013J,F,0.8832,True,True,39,7
P1052,627550_BBB_2014B,F,0.8807,True,True,34,8
P1052,515311_BBB_2013B,F,0.8794,True,True,35,9
P1052,495449_BBB_2013J,F,0.879,True,True,39,10
P1053,154059_FFF_2013J,M,0.9965,True,True,39,1
P1053,608853_EEE_2014J,M,0.9959,True,True,39,2
P1053,170874_FFF_2014J,M,0.9937,True,True,39,3
P1053,328024_AAA_2014J,M,0.9928,True,True,39,4
P1053,541783_FFF_2013J,M,0.9927,True,True,39,5
P1053,649284_FFF_2014J,M,0.9919,True,True,39,6
P1053,494433_FFF_2014B,M,0.9905,True,True,35,7
P1053,544052_CCC_2014J,M,0.9899,True,True,39,8
P1053,650461_FFF_2014J,M,0.9882,True,True,39,9
P1053,553964_DDD_2013B,M,0.9878,True,True,35,10
P1054,574250_BBB_2013J,F,0.7999,True,True,39,1
P1054,2550279_AAA_2013J,F,0.7998,True,True,39,2
P1054,692518_BBB_2014J,F,0.7998,True,True,38,3
P1054,624358_DDD_2014B,F,0.7994,True,True,35,4
P1054,543060_DDD_2013B,F,0.7992,True,True,35,5
P1054,2153153_AAA_2013J,F,0.7989,True,True,39,6
P1054,548027_DDD_2013J,F,0.7988,True,True,38,7
P1054,2228010_BBB_2014J,F,0.7985,True,True,38,8
P1054,398816_DDD_2014J,F,0.7985,True,True,38,9
P1054,52765_AAA_2014J,F,0.7985,True,True,39,10
P1055,2668945_DDD_2013J,M,0.9981,True,True,38,1
P1055,589584_DDD_2013J,M,0.9978,True,True,38,2
P1055,590918_DDD_2013J,M,0.9976,True,True,38,3
P1055,633676_FFF_2014B,M,0.9974,True,True,35,4
P1055,184720_FFF_2013J,M,0.9969,True,True,39,5
P1055,2632491_DDD_2013B,M,0.9956,True,True,35,6
P1055,413702_EEE_2013J,M,0.9954,True,True,39,7
P1055,680728_DDD_2014J,M,0.9953,True,True,38,8
P1055,529073_CCC_2014B,M,0.995,True,True,35,9
P1055,515331_DDD_2014B,M,0.995,True,True,35,10
P1056,355591_BBB_2013J,F,0.9714,True,True,39,1
P1056,2346025_BBB_2013J,F,0.9681,True,True,39,2
P1056,607382_BBB_2013J,F,0.9664,True,True,39,3
P1056,493984_DDD_2014B,F,0.9619,True,True,35,4
P1056,1536591_BBB_2014B,F,0.9522,True,True,34,5
P1056,626442_BBB_2014B,F,0.9473,True,True,34,6
P1056,602607_GGG_2013J,F,0.9443,True,True,38,7
P1056,602598_BBB_2013J,F,0.9438,True,True,39,8
P1056,555720_BBB_2014B,F,0.9436,True,True,34,9
P1056,624677_BBB_2014B,F,0.9424,True,True,34,10
P1057,285412_DDD_2014B,M,0.9935,True,True,35,1
P1057,472087_CCC_2014B,M,0.9934,True,True,35,2
P1057,2202076_DDD_2013J,M,0.9929,True,True,38,3
P1057,1735651_DDD_2014B,M,0.9872,True,True,35,4
P1057,1530521_DDD_2013J,M,0.9865,True,True,38,5
P1057,412663_CCC_2014J,M,0.9859,True,True,39,6
P1057,2574909_EEE_2013J,M,0.9835,True,True,39,7
P1057,585574_FFF_2013J,M,0.9812,True,True,39,8
P1057,622541_DDD_2014B,M,0.9794,True,True,35,9
P1057,1355699_DDD_2013J,M,0.9791,True,True,38,10
P1058,2624720_DDD_2013B,F,0.7996,True,True,35,1
P1058,566381_DDD_2013J,F,0.799,True,True,38,2
P1058,647479_CCC_2014J,F,0.7984,True,True,39,3
P1058,255747_DDD_2013B,F,0.7982,True,True,35,4
P1058,620437_DDD_2014B,F,0.7967,True,True,35,5
P1058,543648_DDD_2013J,F,0.7929,True,True,38,6
P1058,1577134_DDD_2013B,F,0.7924,True,True,35,7
P1058,591083_CCC_2014J,F,0.7913,True,True,39,8
P1058,550792_FFF_2013B,F,0.7887,True,True,35,9
P1058,480225_DDD_2013B,F,0.7881,True,True,35,10
P1059,572880_DDD_2014J,F,0.8979,True,True,38,1
P1059,694673_DDD_2014J,F,0.8878,True,True,38,2
P1059,626217_DDD_2014B,F,0.8862,True,True,35,3
P1059,688525_DDD_2014J,F,0.8604,True,True,38,4
P1059,640178_DDD_2014J,F,0.8579,True,True,38,5
P1059,240236_DDD_2014J,F,0.8571,True,True,38,6
P1059,504064_DDD_2014J,F,0.857,True,True,38,7
P1059,411549_DDD_2014J,F,0.853,True,True,38,8
P1059,535794_DDD_2013J,F,0.849,True,True,38,9
P1059,511506_BBB_2014B,F,0.8487,True,True,34,10
P1060,625919_BBB_2014B,F,0.8132,True,True,34,1
P1060,206003_BBB_2014B,F,0.8066,True,True,34,2
P1060,612721_BBB_2014B,F,0.8028,True,True,34,3
P1060,266331_BBB_2013J,F,0.8022,True,True,39,4
P1060,627264_GGG_2014B,F,0.8016,True,True,35,5
P1060,641744_DDD_2014J,F,0.8002,True,True,38,6
P1060,555015_BBB_2014B,F,0.8002,True,True,34,7
P1060,2444088_BBB_2013B,F,0.7999,True,True,35,8
P1060,2637219_DDD_2014B,F,0.7999,True,True,35,9
P1060,506622_BBB_2014B,F,0.7999,True,True,34,10
P1061,628008_CCC_2014J,M,0.996,True,True,39,1
P1061,592259_CCC_2014J,M,0.9949,True,True,39,2
P1061,2572145_DDD_2014J,M,0.9948,True,True,38,3
P1061,444474_DDD_2014B,M,0.994,True,True,35,4
P1061,514913_FFF_2013J,M,0.9932,True,True,39,5
P1061,279883_CCC_2014B,M,0.9925,True,True,35,6
P1061,609655_DDD_2014J,M,0.9911,True,True,38,7
P1061,288990_BBB_2013B,M,0.991,True,True,35,8
P1061,618982_CCC_2014J,M,0.9906,True,True,39,9
P1061,693468_DDD_2014J,M,0.9904,True,True,38,10
P1062,624997_BBB_2014B,F,0.9994,True,True,34,1
P1062,2571054_BBB_2014B,F,0.9984,True,True,34,2
P1062,593685_BBB_2013J,F,0.998,True,True,39,3
P1062,2080885_BBB_2014B,F,0.9968,True,True,34,4
P1062,601616_BBB_2014B,F,0.9956,True,True,34,5
P1062,478069_BBB_2013J,F,0.994,True,True,39,6
P1062,652818_BBB_2014J,F,0.994,True,True,38,7
P1062,537077_BBB_2014B,F,0.9931,True,True,34,8
P1062,588039_BBB_2014B,F,0.9922,True,True,34,9
P1062,605832_BBB_2013J,F,0.9921,True,True,39,10
P1063,594419_DDD_2013J,F,0.999,True,True,38,1
P1063,298961_BBB_2014J,F,0.9955,True,True,38,2
P1063,572976_DDD_2013J,F,0.9949,True,True,38,3
P1063,648262_BBB_2014J,F,0.9933,True,True,38,4
P1063,595421_BBB_2014J,F,0.9923,True,True,38,5
P1063,586134_BBB_2014J,F,0.9915,True,True,38,6
P1063,298186_GGG_2013J,F,0.9906,True,True,38,7
P1063,258840_BBB_2014J,F,0.9903,True,True,38,8
P1063,685779_BBB_2014J,F,0.9896,True,True,38,9
P1063,499246_DDD_2013B,F,0.9892,True,True,35,10
P1064,469424_EEE_2014J,M,0.9987,True,True,39,1
P1064,690917_EEE_2014J,M,0.9978,True,True,39,2
P1064,653718_EEE_2014J,M,0.9977,True,True,39,3
P1064,677741_CCC_2014J,M,0.9962,True,True,39,4
P1064,1031884_CCC_2014J,M,0.9955,True,True,39,5
P1064,612540_FFF_2014B,M,0.9944,True,True,35,6
P1064,605361_EEE_2013J,M,0.9942,True,True,39,7
P1064,649718_EEE_2014J,M,0.994,True,True,39,8
P1064,612530_FFF_2014B,M,0.9935,True,True,35,9
P1064,591398_EEE_2014B,M,0.9933,True,True,35,10
P1065,569935_DDD_2013J,F,0.9965,True,True,38,1
P1065,2171627_AAA_2013J,F,0.9942,True,True,39,2
P1065,580468_DDD_2013J,F,0.9933,True,True,38,3
P1065,2566592_AAA_2013J,F,0.9932,True,True,39,4
P1065,523132_BBB_2014J,F,0.9918,True,True,38,5
P1065,563706_BBB_2013J,F,0.9908,True,True,39,6
P1065,392526_CCC_2014B,F,0.9891,True,True,35,7
P1065,167906_AAA_2013J,F,0.9884,True,True,39,8
P1065,602595_DDD_2013J,F,0.9873,True,True,38,9
P1065,656681_BBB_2014J,F,0.9873,True,True,38,10
P1066,545697_BBB_2013B,F,0.9708,True,True,35,1
P1066,685436_GGG_2014J,F,0.9645,True,True,39,2
P1066,568539_GGG_2013J,F,0.959,True,True,38,3
P1066,632704_BBB_2014B,F,0.9525,True,True,34,4
P1066,589585_DDD_2014J,F,0.9503,True,True,38,5
P1066,506804_BBB_2013J,F,0.9457,True,True,39,6
P1066,586995_BBB_2014B,F,0.9438,True,True,34,7
P1066,446097_DDD_2014J,F,0.9415,True,True,38,8
P1066,542296_BBB_2013J,F,0.9413,True,True,39,9
P1066,153170_DDD_2014J,F,0.9386,True,True,38,10
P1067,440103_DDD_2014B,M,0.9985,True,True,35,1
P1067,443297_DDD_2013B,M,0.9979,True,True,35,2
P1067,445410_FFF_2013J,M,0.9976,True,True,39,3
P1067,694680_CCC_2014J,M,0.9973,True,True,39,4
P1067,538701_DDD_2013B,M,0.9967,True,True,35,5
P1067,412911_EEE_2013J,M,0.9963,True,True,39,6
P1067,116518_CCC_2014B,M,0.9961,True,True,35,7
P1067,505700_EEE_2013J,M,0.996,True,True,39,8
P1067,569706_EEE_2013J,M,0.9958,True,True,39,9
P1067,77995_FFF_2014J,M,0.9956,True,True,39,10
P1068,306202_CCC_2014J,M,0.9863,True,True,39,1
P1068,588236_FFF_2013J,M,0.9854,True,True,39,2
P1068,1889752_FFF_2014J,M,0.983,True,True,39,3
P1068,685514_CCC_2014J,M,0.9751,True,True,39,4
P1068,2666831_FFF_2014B,M,0.9728,True,True,35,5
P1068,598308_FFF_2014J,M,0.9718,True,True,39,6
P1068,294929_FFF_2014J,M,0.9712,True,True,39,7
P1068,595769_FFF_2013J,M,0.9701,True,True,39,8
P1068,231024_FFF_2013J,M,0.9693,True,True,39,9
P1068,576229_FFF_2013J,M,0.9687,True,True,39,10
P1069,483389_FFF_2014B,F,0.7999,True,True,35,1
P1069,527225_FFF_2013B,F,0.7999,True,True,35,2
P1069,546074_DDD_2013B,F,0.7999,True,True,35,3
P1069,599794_BBB_2013J,F,0.7999,True,True,39,4
P1069,265855_FFF_2013B,F,0.7999,True,True,35,5
P1069,604962_BBB_2014B,F,0.7999,True,True,34,6
P1069,559140_DDD_2013J,F,0.7998,True,True,38,7
P1069,677873_BBB_2014J,F,0.7997,True,True,38,8
P1069,695278_BBB_2014J,F,0.7997,True,True,38,9
P1069,2586560_AAA_2013J,F,0.7996,True,True,39,10
P1070,2537777_FFF_2014J,M,0.9831,True,True,39,1
P1070,691465_FFF_2014J,M,0.9793,True,True,39,2
P1070,334224_FFF_2013B,M,0.9769,True,True,35,3
P1070,398656_FFF_2013B,M,0.9747,True,True,35,4
P1070,419565_FFF_2013B,M,0.9727,True,True,35,5
P1070,114500_FFF_2013J,M,0.9685,True,True,39,6
P1070,625802_FFF_2014J,M,0.9622,True,True,39,7
P1070,572047_FFF_2013J,M,0.9604,True,True,39,8
P1070,622430_FFF_2014B,M,0.9588,True,True,35,9
P1070,2611779_DDD_2013B,M,0.956,True,True,35,10
P1071,549196_BBB_2013B,F,0.8763,True,True,35,1
P1071,363396_BBB_2014B,F,0.8704,True,True,34,2
P1071,560238_BBB_2014B,F,0.8672,True,True,34,3
P1071,537558_BBB_2013B,F,0.8603,True,True,35,4
P1071,688199_GGG_2014J,F,0.8543,True,True,39,5
P1071,561459_BBB_2013B,F,0.8543,True,True,35,6
P1071,629891_BBB_2014B,F,0.8526,True,True,34,7
P1071,553840_BBB_2013B,F,0.8497,True,True,35,8
P1071,446755_BBB_2014B,F,0.8492,True,True,34,9
P1071,561161_BBB_2013B,F,0.8481,True,True,35,10
P1072,471925_BBB_2014B,M,0.8226,True,True,34,1
P1072,557237_DDD_2014J,M,0.8128,True,True,38,2
P1072,597529_DDD_2014J,M,0.8113,True,True,38,3
P1072,2481629_DDD_2014J,M,0.8078,True,True,38,4
P1072,570529_GGG_2013J,M,0.8052,True,True,38,5
P1072,634106_DDD_2014B,M,0.8031,True,True,35,6
P1072,566240_DDD_2014B,M,0.8017,True,True,35,7
P1072,553367_DDD_2014J,M,0.8013,True,True,38,8
P1072,554004_BBB_2014B,M,0.8003,True,True,34,9
P1072,542054_DDD_2013B,M,0.7999,True,True,35,10
P1073,598102_DDD_2014B,M,0.7999,True,True,35,1
P1073,71159_FFF_2014J,M,0.7994,True,True,39,2
P1073,402378_CCC_2014J,M,0.7992,True,True,39,3
P1073,631835_DDD_2014J,M,0.7991,True,True,38,4
P1073,98094_AAA_2013J,M,0.7987,True,True,39,5
P1073,630047_CCC_2014B,M,0.7986,True,True,35,6
P1073,540723_FFF_2014J,M,0.7984,True,True,39,7
P1073,612183_CCC_2014J,M,0.7983,True,True,39,8
P1073,2689210_FFF_2014B,M,0.7982,True,True,35,9
P1073,586668_CCC_2014J,M,0.7982,True,True,39,10
P1074,492496_DDD_2014J,M,0.9977,True,True,38,1
P1074,290089_BBB_2013J,M,0.9903,True,True,39,2
P1074,589634_CCC_2014J,M,0.9898,True,True,39,3
P1074,635058_DDD_2014B,M,0.9898,True,True,35,4
P1074,690711_DDD_2014J,M,0.9889,True,True,38,5
P1074,554174_DDD_2013B,M,0.987,True,True,35,6
P1074,444677_AAA_2013J,M,0.9865,True,True,39,7
P1074,2560520_DDD_2014J,M,0.9863,True,True,38,8
P1074,419517_DDD_2013J,M,0.9862,True,True,38,9
P1074,610033_CCC_2014J,M,0.9838,True,True,39,10
P1075,557237_DDD_2014J,M,0.8181,True,True,38,1
P1075,471925_BBB_2014B,M,0.8178,True,True,34,2
P1075,601956_DDD_2014B,M,0.8107,True,True,35,3
P1075,597529_DDD_2014J,M,0.8065,True,True,38,4
P1075,486022_DDD_2014B,M,0.8044,True,True,35,5
P1075,2481629_DDD_2014J,M,0.8029,True,True,38,6
P1075,520349_DDD_2014J,M,0.8024,True,True,38,7
P1075,630900_DDD_2014J,M,0.8022,True,True,38,8
P1075,634106_DDD_2014B,M,0.8007,True,True,35,9
P1075,570529_GGG_2013J,M,0.8004,True,True,38,10
P1076,277812_BBB_2013J,F,0.9979,True,True,39,1
P1076,635755_BBB_2014B,F,0.9945,True,True,34,2
P1076,547259_BBB_2013B,F,0.9933,True,True,35,3
P1076,582250_GGG_2013J,F,0.9933,True,True,38,4
P1076,611489_GGG_2014B,F,0.9915,True,True,35,5
P1076,606788_DDD_2013J,F,0.9914,True,True,38,6
P1076,612488_BBB_2013J,F,0.9904,True,True,39,7
P1076,92947_BBB_2013B,F,0.9901,True,True,35,8
P1076,1877634_BBB_2014B,F,0.9896,True,True,34,9
P1076,2590564_BBB_2014B,F,0.9888,True,True,34,10
P1077,603179_EEE_2014J,M,0.997,True,True,39,1
P1077,604517_CCC_2014B,M,0.9969,True,True,35,2
P1077,542167_CCC_2014J,M,0.9968,True,True,39,3
P1077,621345_FFF_2014B,M,0.9957,True,True,35,4
P1077,407968_FFF_2013B,M,0.9952,True,True,35,5
P1077,637070_CCC_2014J,M,0.9951,True,True,39,6
P1077,593492_FFF_2013J,M,0.9942,True,True,39,7
P1077,614804_CCC_2014J,M,0.993,True,True,39,8
P1077,689056_FFF_2014J,M,0.9925,True,True,39,9
P1077,624981_FFF_2014B,M,0.9924,True,True,35,10
P1078,677221_FFF_2014J,F,0.7998,True,True,39,1
P1078,1939695_BBB_2013J,F,0.7997,True,True,39,2
P1078,380435_FFF_2013J,F,0.7996,True,True,39,3
P1078,2375759_BBB_2014J,F,0.7995,True,True,38,4
P1078,331358_AAA_2014J,F,0.7995,True,True,39,5
P1078,604700_FFF_2013J,F,0.7995,True,True,39,6
P1078,699007_BBB_2014J,F,0.7995,True,True,38,7
P1078,600817_DDD_2013J,F,0.7993,True,True,38,8
P1078,620092_BBB_2014B,F,0.7992,True,True,34,9
P1078,686112_GGG_2014J,F,0.7992,True,True,39,10
P1079,232072_CCC_2014J,M,0.9968,True,True,39,1
P1079,526819_FFF_2013B,M,0.9962,True,True,35,2
P1079,385209_FFF_2013J,M,0.9953,True,True,39,3
P1079,195262_AAA_2013J,M,0.9893,True,True,39,4
P1079,573766_FFF_2013J,M,0.9887,True,True,39,5
P1079,633310_CCC_2014B,M,0.9871,True,True,35,6
P1079,444856_FFF_2013J,M,0.9866,True,True,39,7
P1079,534854_FFF_2013B,M,0.9861,True,True,35,8
P1079,500597_CCC_2014B,M,0.9859,True,True,35,9
P1079,575047_CCC_2014J,M,0.9856,True,True,39,10
P1080,2612483_BBB_2013B,F,0.9962,True,True,35,1
P1080,2574365_BBB_2014B,F,0.9951,True,True,34,2
P1080,1866742_BBB_2014B,F,0.9947,True,True,34,3
P1080,591225_GGG_2013J,F,0.9936,True,True,38,4
P1080,628616_BBB_2014B,F,0.9932,True,True,34,5
P1080,632569_GGG_2014B,F,0.9931,True,True,35,6
P1080,502441_BBB_2013B,F,0.993,True,True,35,7
P1080,1886295_BBB_2013J,F,0.9929,True,True,39,8
P1080,364073_BBB_2013J,F,0.9927,True,True,39,9
P1080,109938_BBB_2013B,F,0.9924,True,True,35,10
P1081,416700_GGG_2014J,M,0.9981,True,True,39,1
P1081,522484_EEE_2013J,M,0.9972,True,True,39,2
P1081,159293_BBB_2014B,M,0.9964,True,True,34,3
P1081,605703_CCC_2014B,M,0.9961,True,True,35,4
P1081,1715237_CCC_2014B,M,0.9948,True,True,35,5
P1081,477812_FFF_2014B,M,0.9931,True,True,35,6
P1081,521404_DDD_2013B,M,0.9931,True,True,35,7
P1081,575401_EEE_2013J,M,0.9917,True,True,39,8
P1081,2686578_DDD_2013J,M,0.9907,True,True,38,9
P1081,2156058_CCC_2014B,M,0.9906,True,True,35,10
P1082,694673_DDD_2014J,F,0.8379,True,True,38,1
P1082,572880_DDD_2014J,F,0.8189,True,True,38,2
P1082,620283_BBB_2014B,F,0.8181,True,False,34,3
P1082,572937_BBB_2013J,F,0.8153,True,False,39,4
P1082,512070_BBB_2013B,F,0.8153,True,False,35,5
P1082,576815_BBB_2013J,F,0.8148,True,False,39,6
P1082,604923_BBB_2013J,F,0.8148,True,False,39,7
P1082,627441_GGG_2014B,F,0.8137,True,False,35,8
P1082,559090_BBB_2014B,F,0.8134,True,False,34,9
P1082,355998_BBB_2013B,F,0.8128,True,False,35,10
P1083,2232340_DDD_2014J,M,0.7989,True,True,38,1
P1083,620484_CCC_2014J,M,0.7988,True,True,39,2
P1083,581253_FFF_2013J,M,0.7966,True,True,39,3
P1083,317801_CCC_2014J,M,0.7964,True,True,39,4
P1083,545245_DDD_2013B,M,0.7964,True,True,35,5
P1083,165733_DDD_2013B,M,0.7953,True,True,35,6
P1083,592634_FFF_2013J,M,0.7916,True,True,39,7
P1083,586750_CCC_2014J,M,0.7904,True,True,39,8
P1083,407453_CCC_2014B,M,0.7896,True,True,35,9
P1083,521742_DDD_2013B,M,0.7882,True,True,35,10
P1084,551334_DDD_2013B,F,0.9916,True,True,35,1
P1084,324084_AAA_2013J,F,0.9803,True,True,39,2
P1084,306897_AAA_2013J,F,0.9799,True,True,39,3
P1084,2277857_AAA_2014J,F,0.9767,True,True,39,4
P1084,446439_CCC_2014J,F,0.9741,True,True,39,5
P1084,406541_DDD_2013B,F,0.9729,True,True,35,6
P1084,2643002_AAA_2013J,F,0.9725,True,True,39,7
P1084,605068_BBB_2014J,F,0.9702,True,True,38,8
P1084,1967783_AAA_2014J,F,0.9682,True,True,39,9
P1084,427802_FFF_2013J,F,0.9646,True,True,39,10
P1085,567888_CCC_2014J,M,0.9948,True,True,39,1
P1085,634217_CCC_2014B,M,0.9941,True,True,35,2
P1085,687772_CCC_2014J,M,0.9939,True,True,39,3
P1085,142092_EEE_2014J,M,0.9909,True,True,39,4
P1085,633695_CCC_2014B,M,0.9893,True,True,35,5
P1085,917586_CCC_2014B,M,0.9877,True,True,35,6
P1085,2434339_EEE_2014B,M,0.9876,True,True,35,7
P1085,657002_EEE_2014J,M,0.987,True,True,39,8
P1085,569108_CCC_2014B,M,0.9862,True,True,35,9
P1085,600623_EEE_2014B,M,0.9857,True,True,35,10
P1086,479347_DDD_2013B,M,0.9971,True,True,35,1
P1086,596266_FFF_2013J,M,0.9966,True,True,39,2
P1086,413087_DDD_2014J,M,0.9964,True,True,38,3
P1086,2510414_BBB_2013J,M,0.9957,True,True,39,4
P1086,2173688_DDD_2014B,M,0.9956,True,True,35,5
P1086,617309_EEE_2014J,M,0.9956,True,True,39,6
P1086,574507_CCC_2014J,M,0.9953,True,True,39,7
P1086,690669_DDD_2014J,M,0.9951,True,True,38,8
P1086,496530_CCC_2014J,M,0.995,True,True,39,9
P1086,693635_BBB_2014J,M,0.995,True,True,38,10
P1087,644480_CCC_2014J,F,0.997,True,True,39,1
P1087,634304_BBB_2014B,F,0.9949,True,True,34,2
P1087,536296_DDD_2014J,F,0.9946,True,True,38,3
P1087,484213_DDD_2014B,F,0.9944,True,True,35,4
P1087,609194_DDD_2014B,F,0.9943,True,True,35,5
P1087,631954_BBB_2014J,F,0.9942,True,True,38,6
P1087,87107_DDD_2013B,F,0.9939,True,True,35,7
P1087,695951_GGG_2014J,F,0.9931,True,True,39,8
P1087,590668_BBB_2014J,F,0.993,True,True,38,9
P1087,479442_GGG_2013J,F,0.9928,True,True,38,10
P1088,2251500_BBB_2014J,M,0.9704,True,True,38,1
P1088,353804_CCC_2014B,M,0.9687,True,True,35,2
P1088,99075_DDD_2014J,M,0.9614,True,True,38,3
P1088,592051_CCC_2014B,M,0.9565,True,True,35,4
P1088,610828_DDD_2014J,M,0.9484,True,True,38,5
P1088,624156_CCC_2014J,M,0.9477,True,True,39,6
P1088,578034_CCC_2014B,M,0.9461,True,True,35,7
P1088,630585_CCC_2014B,M,0.9427,True,True,35,8
P1088,629906_EEE_2014B,M,0.9423,True,True,35,9
P1088,559930_DDD_2013B,M,0.9409,True,True,35,10
P1089,557237_DDD_2014J,M,0.8889,True,True,38,1
P1089,471925_BBB_2014B,M,0.8886,True,True,34,2
P1089,597529_DDD_2014J,M,0.8773,True,True,38,3
P1089,2481629_DDD_2014J,M,0.8737,True,True,38,4
P1089,634106_DDD_2014B,M,0.8716,True,True,35,5
P1089,570529_GGG_2013J,M,0.8712,True,True,38,6
P1089,566240_DDD_2014B,M,0.8692,True,True,35,7
P1089,616629_GGG_2014B,M,0.869,True,True,35,8
P1089,601956_DDD_2014B,M,0.8682,True,True,35,9
P1089,553367_DDD_2014J,M,0.8672,True,True,38,10
P1090,580916_DDD_2013J,F,0.9974,True,True,38,1
P1090,689574_DDD_2014J,F,0.9974,True,True,38,2
P1090,397747_BBB_2014B,F,0.9954,True,True,34,3
P1090,687781_DDD_2014J,F,0.9946,True,True,38,4
P1090,576445_GGG_2013J,F,0.9944,True,True,38,5
P1090,595305_GGG_2013J,F,0.9937,True,True,38,6
P1090,305909_BBB_2014J,F,0.9934,True,True,38,7
P1090,561167_BBB_2013B,F,0.9926,True,True,35,8
P1090,443765_GGG_2014J,F,0.9921,True,True,39,9
P1090,484762_DDD_2014B,F,0.9919,True,True,35,10
P1091,605836_EEE_2014J,M,0.7998,True,True,39,1
P1091,619927_EEE_2014B,M,0.7998,True,True,35,2
P1091,633722_CCC_2014B,M,0.7998,True,True,35,3
