zenodo_row_idx,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,Gender_lbl,Internet_lbl,Extracurricular_lbl,EduTech_lbl,Discussions_lbl,Motivation_lbl,StressLevel_lbl,Resources_lbl,FinalGrade_lbl,LearningStyle_lbl,attendance_norm,assignment_norm,exam_norm,motivation_norm,stress_norm,discussion_norm,zenodo_cluster_id
11050,28,80,2,1,0,1,0,21,1,1,0,67,91,0,1,0,Female,Yes,Yes,No,No,High,Low,Medium,Distinction,Kinesthetic,0.5,0.3400000000000001,0.85,0.0,0.5,0.0,1
11051,28,80,2,0,1,1,0,19,0,19,0,50,64,1,2,2,Female,Yes,No,Yes,No,Low,Medium,Medium,Pass,Auditory,0.5,0.0,0.4,0.5,1.0,0.0,1
11052,28,80,2,0,1,1,0,21,1,1,0,67,91,0,1,0,Female,Yes,No,No,No,Low,Low,Medium,Distinction,Kinesthetic,0.5,0.3400000000000001,0.85,0.5,0.5,0.0,1
11053,9,65,1,0,0,1,1,18,1,11,1,79,45,0,1,3,Male,Yes,No,No,Yes,High,Low,Low,Fail,Kinesthetic,0.125,0.5800000000000001,0.0833333333333333,0.0,0.5,1.0,0
11054,9,65,1,0,0,1,1,27,0,9,1,96,70,0,2,1,Male,Yes,No,No,Yes,High,Medium,Low,Merit,Auditory,0.125,0.92,0.5000000000000001,0.0,1.0,1.0,2
11055,9,65,1,1,1,1,1,18,1,11,1,79,45,0,1,3,Male,Yes,Yes,No,Yes,Low,Low,Low,Fail,Kinesthetic,0.125,0.5800000000000001,0.0833333333333333,0.5,0.5,1.0,0
11056,9,65,1,1,1,1,1,27,0,9,1,96,70,0,2,1,Male,Yes,Yes,No,Yes,Low,Medium,Low,Merit,Auditory,0.125,0.92,0.5000000000000001,0.5,1.0,1.0,2
11057,8,85,0,1,0,1,1,19,1,4,1,81,89,1,1,0,Male,Yes,Yes,Yes,Yes,High,Low,High,Distinction,Kinesthetic,0.625,0.6200000000000001,0.8166666666666668,0.0,0.5,1.0,0
11058,8,85,0,1,0,1,1,24,1,2,0,64,90,0,2,0,Male,Yes,Yes,No,No,High,Medium,High,Distinction,Kinesthetic,0.625,0.28,0.8333333333333334,0.0,1.0,0.0,1
11059,13,98,2,1,1,1,0,25,2,5,1,53,46,0,2,3,Female,Yes,Yes,No,Yes,Low,Medium,Medium,Fail,ReadWrite,0.9500000000000002,0.06,0.0999999999999999,0.5,1.0,1.0,2
11060,13,98,2,1,1,1,0,18,1,5,0,66,74,1,2,1,Female,Yes,Yes,Yes,No,Low,Medium,Medium,Merit,Kinesthetic,0.9500000000000002,0.32,0.5666666666666668,0.5,1.0,0.0,1
11061,13,98,0,1,1,1,0,25,2,5,1,53,46,0,2,3,Female,Yes,Yes,No,Yes,Low,Medium,High,Fail,ReadWrite,0.9500000000000002,0.06,0.0999999999999999,0.5,1.0,1.0,2
11062,13,98,0,1,1,1,0,18,1,5,0,66,74,1,2,1,Female,Yes,Yes,Yes,No,Low,Medium,High,Merit,Kinesthetic,0.9500000000000002,0.32,0.5666666666666668,0.5,1.0,0.0,1
11063,13,98,2,1,1,1,0,25,2,5,1,53,46,0,2,3,Female,Yes,Yes,No,Yes,Low,Medium,Medium,Fail,ReadWrite,0.9500000000000002,0.06,0.0999999999999999,0.5,1.0,1.0,2
11064,13,98,2,1,1,1,0,18,1,5,0,66,74,1,2,1,Female,Yes,Yes,Yes,No,Low,Medium,Medium,Merit,Kinesthetic,0.9500000000000002,0.32,0.5666666666666668,0.5,1.0,0.0,1
11065,24,90,0,1,0,1,0,29,2,15,0,54,75,1,2,1,Female,Yes,Yes,Yes,No,High,Medium,High,Merit,ReadWrite,0.75,0.08,0.5833333333333334,0.0,1.0,0.0,1
11066,24,90,2,0,2,1,0,29,2,15,0,54,75,1,2,1,Female,Yes,No,Yes,No,Medium,Medium,Medium,Merit,ReadWrite,0.75,0.08,0.5833333333333334,1.0,1.0,0.0,1
11067,11,75,1,0,1,1,1,29,2,10,0,77,93,1,0,0,Male,Yes,No,Yes,No,Low,High,Low,Distinction,ReadWrite,0.375,0.54,0.8833333333333334,0.5,0.0,0.0,1
11068,11,75,2,1,1,0,1,29,2,10,0,77,93,1,0,0,Male,No,Yes,Yes,No,Low,High,Medium,Distinction,ReadWrite,0.375,0.54,0.8833333333333334,0.5,0.0,0.0,1
11069,11,79,1,0,0,1,0,28,2,10,1,69,56,1,2,2,Female,Yes,No,Yes,Yes,High,Medium,Low,Pass,ReadWrite,0.4750000000000001,0.3800000000000001,0.2666666666666667,0.0,1.0,1.0,2
11070,11,79,1,0,0,1,0,23,2,4,0,82,43,1,2,3,Female,Yes,No,Yes,No,High,Medium,Low,Fail,ReadWrite,0.4750000000000001,0.6400000000000001,0.05,0.0,1.0,0.0,1
11071,11,79,1,0,0,1,0,20,1,12,0,72,40,1,0,3,Female,Yes,No,Yes,No,High,High,Low,Fail,Kinesthetic,0.4750000000000001,0.4399999999999999,0.0,0.0,0.0,0.0,1
11072,11,79,2,1,1,1,0,28,2,10,1,69,56,1,2,2,Female,Yes,Yes,Yes,Yes,Low,Medium,Medium,Pass,ReadWrite,0.4750000000000001,0.3800000000000001,0.2666666666666667,0.5,1.0,1.0,2
11073,11,79,2,1,1,1,0,23,2,4,0,82,43,1,2,3,Female,Yes,Yes,Yes,No,Low,Medium,Medium,Fail,ReadWrite,0.4750000000000001,0.6400000000000001,0.05,0.5,1.0,0.0,1
11074,11,79,2,1,1,1,0,20,1,12,0,72,40,1,0,3,Female,Yes,Yes,Yes,No,Low,High,Medium,Fail,Kinesthetic,0.4750000000000001,0.4399999999999999,0.0,0.5,0.0,0.0,1
11075,11,79,1,1,1,1,0,28,2,10,1,69,56,1,2,2,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Pass,ReadWrite,0.4750000000000001,0.3800000000000001,0.2666666666666667,0.5,1.0,1.0,2
11076,11,79,1,1,1,1,0,23,2,4,0,82,43,1,2,3,Female,Yes,Yes,Yes,No,Low,Medium,Low,Fail,ReadWrite,0.4750000000000001,0.6400000000000001,0.05,0.5,1.0,0.0,1
11077,11,79,1,1,1,1,0,20,1,12,0,72,40,1,0,3,Female,Yes,Yes,Yes,No,Low,High,Low,Fail,Kinesthetic,0.4750000000000001,0.4399999999999999,0.0,0.5,0.0,0.0,1
11078,12,69,1,1,0,1,0,23,0,5,1,86,79,1,2,1,Female,Yes,Yes,Yes,Yes,High,Medium,Low,Merit,Auditory,0.2250000000000001,0.72,0.65,0.0,1.0,1.0,2
11079,23,97,2,0,1,1,0,27,1,17,1,94,50,0,2,3,Female,Yes,No,No,Yes,Low,Medium,Medium,Fail,Kinesthetic,0.9250000000000004,0.8800000000000001,0.1666666666666667,0.5,1.0,1.0,2
11080,23,97,2,0,1,1,0,27,2,20,1,73,61,0,0,2,Female,Yes,No,No,Yes,Low,High,Medium,Pass,ReadWrite,0.9250000000000004,0.4599999999999999,0.35,0.5,0.0,1.0,0
11081,23,97,2,1,1,1,0,27,1,17,1,94,50,0,2,3,Female,Yes,Yes,No,Yes,Low,Medium,Medium,Fail,Kinesthetic,0.9250000000000004,0.8800000000000001,0.1666666666666667,0.5,1.0,1.0,2
11082,23,97,2,1,1,1,0,27,2,20,1,73,61,0,0,2,Female,Yes,Yes,No,Yes,Low,High,Medium,Pass,ReadWrite,0.9250000000000004,0.4599999999999999,0.35,0.5,0.0,1.0,0
11083,23,97,2,0,0,1,0,27,1,17,1,94,50,0,2,3,Female,Yes,No,No,Yes,High,Medium,Medium,Fail,Kinesthetic,0.9250000000000004,0.8800000000000001,0.1666666666666667,0.0,1.0,1.0,2
11084,23,97,2,0,0,1,0,27,2,20,1,73,61,0,0,2,Female,Yes,No,No,Yes,High,High,Medium,Pass,ReadWrite,0.9250000000000004,0.4599999999999999,0.35,0.0,0.0,1.0,0
11085,23,97,1,1,0,1,0,27,1,17,1,94,50,0,2,3,Female,Yes,Yes,No,Yes,High,Medium,Low,Fail,Kinesthetic,0.9250000000000004,0.8800000000000001,0.1666666666666667,0.0,1.0,1.0,2
11086,23,97,1,1,0,1,0,27,2,20,1,73,61,0,0,2,Female,Yes,Yes,No,Yes,High,High,Low,Pass,ReadWrite,0.9250000000000004,0.4599999999999999,0.35,0.0,0.0,1.0,0
11087,17,62,0,1,0,1,1,26,0,1,1,67,62,1,2,2,Male,Yes,Yes,Yes,Yes,High,Medium,High,Pass,Auditory,0.05,0.3400000000000001,0.3666666666666666,0.0,1.0,1.0,2
11088,17,62,1,0,2,1,1,26,0,1,1,67,62,1,2,2,Male,Yes,No,Yes,Yes,Medium,Medium,Low,Pass,Auditory,0.05,0.3400000000000001,0.3666666666666666,1.0,1.0,1.0,2
11089,17,62,1,1,1,1,1,26,0,1,1,67,62,1,2,2,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Pass,Auditory,0.05,0.3400000000000001,0.3666666666666666,0.5,1.0,1.0,2
11090,20,78,1,0,1,1,1,19,3,7,1,78,84,1,2,1,Male,Yes,No,Yes,Yes,Low,Medium,Low,Merit,Visual,0.4500000000000002,0.56,0.7333333333333333,0.5,1.0,1.0,2
11091,20,78,1,0,1,1,1,25,3,11,1,76,74,1,2,1,Male,Yes,No,Yes,Yes,Low,Medium,Low,Merit,Visual,0.4500000000000002,0.52,0.5666666666666668,0.5,1.0,1.0,2
11092,20,78,1,0,1,1,1,27,3,17,1,83,100,1,1,0,Male,Yes,No,Yes,Yes,Low,Low,Low,Distinction,Visual,0.4500000000000002,0.6600000000000001,1.0,0.5,0.5,1.0,0
11093,20,78,1,0,1,1,1,26,1,16,1,51,40,1,2,3,Male,Yes,No,Yes,Yes,Low,Medium,Low,Fail,Kinesthetic,0.4500000000000002,0.02,0.0,0.5,1.0,1.0,2
11094,20,78,1,0,1,1,1,18,0,3,1,77,96,1,1,0,Male,Yes,No,Yes,Yes,Low,Low,Low,Distinction,Auditory,0.4500000000000002,0.54,0.9333333333333336,0.5,0.5,1.0,0
11095,20,78,1,0,1,1,1,25,3,3,1,67,45,0,2,3,Male,Yes,No,No,Yes,Low,Medium,Low,Fail,Visual,0.4500000000000002,0.3400000000000001,0.0833333333333333,0.5,1.0,1.0,2
11096,20,78,1,1,0,1,1,19,3,7,1,78,84,1,2,1,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Merit,Visual,0.4500000000000002,0.56,0.7333333333333333,0.0,1.0,1.0,2
11097,20,78,1,1,0,1,1,25,3,11,1,76,74,1,2,1,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Merit,Visual,0.4500000000000002,0.52,0.5666666666666668,0.0,1.0,1.0,2
11098,20,78,1,1,0,1,1,27,3,17,1,83,100,1,1,0,Male,Yes,Yes,Yes,Yes,High,Low,Low,Distinction,Visual,0.4500000000000002,0.6600000000000001,1.0,0.0,0.5,1.0,0
11099,20,78,1,1,0,1,1,26,1,16,1,51,40,1,2,3,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Fail,Kinesthetic,0.4500000000000002,0.02,0.0,0.0,1.0,1.0,2
11100,20,78,1,1,0,1,1,18,0,3,1,77,96,1,1,0,Male,Yes,Yes,Yes,Yes,High,Low,Low,Distinction,Auditory,0.4500000000000002,0.54,0.9333333333333336,0.0,0.5,1.0,0
11101,20,78,1,1,0,1,1,25,3,3,1,67,45,0,2,3,Male,Yes,Yes,No,Yes,High,Medium,Low,Fail,Visual,0.4500000000000002,0.3400000000000001,0.0833333333333333,0.0,1.0,1.0,2
11102,20,78,1,1,1,1,1,19,3,7,1,78,84,1,2,1,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Merit,Visual,0.4500000000000002,0.56,0.7333333333333333,0.5,1.0,1.0,2
11103,20,78,1,1,1,1,1,25,3,11,1,76,74,1,2,1,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Merit,Visual,0.4500000000000002,0.52,0.5666666666666668,0.5,1.0,1.0,2
11104,20,78,1,1,1,1,1,27,3,17,1,83,100,1,1,0,Male,Yes,Yes,Yes,Yes,Low,Low,Low,Distinction,Visual,0.4500000000000002,0.6600000000000001,1.0,0.5,0.5,1.0,0
11105,20,78,1,1,1,1,1,26,1,16,1,51,40,1,2,3,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Fail,Kinesthetic,0.4500000000000002,0.02,0.0,0.5,1.0,1.0,2
11106,20,78,1,1,1,1,1,18,0,3,1,77,96,1,1,0,Male,Yes,Yes,Yes,Yes,Low,Low,Low,Distinction,Auditory,0.4500000000000002,0.54,0.9333333333333336,0.5,0.5,1.0,0
11107,20,78,1,1,1,1,1,25,3,3,1,67,45,0,2,3,Male,Yes,Yes,No,Yes,Low,Medium,Low,Fail,Visual,0.4500000000000002,0.3400000000000001,0.0833333333333333,0.5,1.0,1.0,2
11108,20,78,1,0,2,1,1,19,3,7,1,78,84,1,2,1,Male,Yes,No,Yes,Yes,Medium,Medium,Low,Merit,Visual,0.4500000000000002,0.56,0.7333333333333333,1.0,1.0,1.0,2
11109,20,78,1,0,2,1,1,25,3,11,1,76,74,1,2,1,Male,Yes,No,Yes,Yes,Medium,Medium,Low,Merit,Visual,0.4500000000000002,0.52,0.5666666666666668,1.0,1.0,1.0,2
11110,20,78,1,0,2,1,1,27,3,17,1,83,100,1,1,0,Male,Yes,No,Yes,Yes,Medium,Low,Low,Distinction,Visual,0.4500000000000002,0.6600000000000001,1.0,1.0,0.5,1.0,0
11111,20,78,1,0,2,1,1,26,1,16,1,51,40,1,2,3,Male,Yes,No,Yes,Yes,Medium,Medium,Low,Fail,Kinesthetic,0.4500000000000002,0.02,0.0,1.0,1.0,1.0,2
11112,20,78,1,0,2,1,1,18,0,3,1,77,96,1,1,0,Male,Yes,No,Yes,Yes,Medium,Low,Low,Distinction,Auditory,0.4500000000000002,0.54,0.9333333333333336,1.0,0.5,1.0,0
11113,20,78,1,0,2,1,1,25,3,3,1,67,45,0,2,3,Male,Yes,No,No,Yes,Medium,Medium,Low,Fail,Visual,0.4500000000000002,0.3400000000000001,0.0833333333333333,1.0,1.0,1.0,2
11114,25,95,0,0,0,1,0,28,3,5,0,67,79,1,2,1,Female,Yes,No,Yes,No,High,Medium,High,Merit,Visual,0.875,0.3400000000000001,0.65,0.0,1.0,0.0,1
11115,25,95,2,1,1,1,0,28,3,5,0,67,79,1,2,1,Female,Yes,Yes,Yes,No,Low,Medium,Medium,Merit,Visual,0.875,0.3400000000000001,0.65,0.5,1.0,0.0,1
11116,16,68,2,1,1,1,1,28,3,2,1,50,96,1,2,0,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Distinction,Visual,0.2000000000000001,0.0,0.9333333333333336,0.5,1.0,1.0,2
11117,16,68,2,1,1,1,1,24,1,15,1,60,76,0,1,1,Male,Yes,Yes,No,Yes,Low,Low,Medium,Merit,Kinesthetic,0.2000000000000001,0.1999999999999999,0.6,0.5,0.5,1.0,0
11118,16,68,2,1,1,1,1,18,0,17,1,68,46,1,1,3,Male,Yes,Yes,Yes,Yes,Low,Low,Medium,Fail,Auditory,0.2000000000000001,0.3600000000000001,0.0999999999999999,0.5,0.5,1.0,0
11119,16,68,2,1,1,1,1,21,1,0,1,82,45,0,1,3,Male,Yes,Yes,No,Yes,Low,Low,Medium,Fail,Kinesthetic,0.2000000000000001,0.6400000000000001,0.0833333333333333,0.5,0.5,1.0,0
11120,16,68,2,1,1,1,1,20,1,8,1,96,66,1,2,2,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Pass,Kinesthetic,0.2000000000000001,0.92,0.4333333333333334,0.5,1.0,1.0,2
11121,16,68,1,0,1,1,1,28,3,2,1,50,96,1,2,0,Male,Yes,No,Yes,Yes,Low,Medium,Low,Distinction,Visual,0.2000000000000001,0.0,0.9333333333333336,0.5,1.0,1.0,2
11122,16,68,1,0,1,1,1,24,1,15,1,60,76,0,1,1,Male,Yes,No,No,Yes,Low,Low,Low,Merit,Kinesthetic,0.2000000000000001,0.1999999999999999,0.6,0.5,0.5,1.0,0
11123,16,68,1,0,1,1,1,18,0,17,1,68,46,1,1,3,Male,Yes,No,Yes,Yes,Low,Low,Low,Fail,Auditory,0.2000000000000001,0.3600000000000001,0.0999999999999999,0.5,0.5,1.0,0
11124,16,68,1,0,1,1,1,21,1,0,1,82,45,0,1,3,Male,Yes,No,No,Yes,Low,Low,Low,Fail,Kinesthetic,0.2000000000000001,0.6400000000000001,0.0833333333333333,0.5,0.5,1.0,0
11125,16,68,1,0,1,1,1,20,1,8,1,96,66,1,2,2,Male,Yes,No,Yes,Yes,Low,Medium,Low,Pass,Kinesthetic,0.2000000000000001,0.92,0.4333333333333334,0.5,1.0,1.0,2
11126,16,68,0,1,1,1,1,28,3,2,1,50,96,1,2,0,Male,Yes,Yes,Yes,Yes,Low,Medium,High,Distinction,Visual,0.2000000000000001,0.0,0.9333333333333336,0.5,1.0,1.0,2
11127,16,68,0,1,1,1,1,24,1,15,1,60,76,0,1,1,Male,Yes,Yes,No,Yes,Low,Low,High,Merit,Kinesthetic,0.2000000000000001,0.1999999999999999,0.6,0.5,0.5,1.0,0
11128,16,68,0,1,1,1,1,18,0,17,1,68,46,1,1,3,Male,Yes,Yes,Yes,Yes,Low,Low,High,Fail,Auditory,0.2000000000000001,0.3600000000000001,0.0999999999999999,0.5,0.5,1.0,0
11129,16,68,0,1,1,1,1,21,1,0,1,82,45,0,1,3,Male,Yes,Yes,No,Yes,Low,Low,High,Fail,Kinesthetic,0.2000000000000001,0.6400000000000001,0.0833333333333333,0.5,0.5,1.0,0
11130,16,68,0,1,1,1,1,20,1,8,1,96,66,1,2,2,Male,Yes,Yes,Yes,Yes,Low,Medium,High,Pass,Kinesthetic,0.2000000000000001,0.92,0.4333333333333334,0.5,1.0,1.0,2
11131,16,68,2,1,1,1,1,28,3,2,1,50,96,1,2,0,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Distinction,Visual,0.2000000000000001,0.0,0.9333333333333336,0.5,1.0,1.0,2
11132,16,68,2,1,1,1,1,24,1,15,1,60,76,0,1,1,Male,Yes,Yes,No,Yes,Low,Low,Medium,Merit,Kinesthetic,0.2000000000000001,0.1999999999999999,0.6,0.5,0.5,1.0,0
11133,16,68,2,1,1,1,1,18,0,17,1,68,46,1,1,3,Male,Yes,Yes,Yes,Yes,Low,Low,Medium,Fail,Auditory,0.2000000000000001,0.3600000000000001,0.0999999999999999,0.5,0.5,1.0,0
11134,16,68,2,1,1,1,1,21,1,0,1,82,45,0,1,3,Male,Yes,Yes,No,Yes,Low,Low,Medium,Fail,Kinesthetic,0.2000000000000001,0.6400000000000001,0.0833333333333333,0.5,0.5,1.0,0
11135,16,68,2,1,1,1,1,20,1,8,1,96,66,1,2,2,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Pass,Kinesthetic,0.2000000000000001,0.92,0.4333333333333334,0.5,1.0,1.0,2
11136,16,68,1,1,1,0,1,28,3,2,1,50,96,1,2,0,Male,No,Yes,Yes,Yes,Low,Medium,Low,Distinction,Visual,0.2000000000000001,0.0,0.9333333333333336,0.5,1.0,1.0,2
11137,16,68,1,1,1,0,1,24,1,15,1,60,76,0,1,1,Male,No,Yes,No,Yes,Low,Low,Low,Merit,Kinesthetic,0.2000000000000001,0.1999999999999999,0.6,0.5,0.5,1.0,0
11138,16,68,1,1,1,0,1,18,0,17,1,68,46,1,1,3,Male,No,Yes,Yes,Yes,Low,Low,Low,Fail,Auditory,0.2000000000000001,0.3600000000000001,0.0999999999999999,0.5,0.5,1.0,0
11139,16,68,1,1,1,0,1,21,1,0,1,82,45,0,1,3,Male,No,Yes,No,Yes,Low,Low,Low,Fail,Kinesthetic,0.2000000000000001,0.6400000000000001,0.0833333333333333,0.5,0.5,1.0,0
11140,16,68,1,1,1,0,1,20,1,8,1,96,66,1,2,2,Male,No,Yes,Yes,Yes,Low,Medium,Low,Pass,Kinesthetic,0.2000000000000001,0.92,0.4333333333333334,0.5,1.0,1.0,2
11141,29,71,1,0,0,1,0,28,1,12,0,75,76,1,2,1,Female,Yes,No,Yes,No,High,Medium,Low,Merit,Kinesthetic,0.2750000000000001,0.5,0.6,0.0,1.0,0.0,1
11142,29,71,1,0,0,1,0,27,1,14,1,59,100,1,0,0,Female,Yes,No,Yes,Yes,High,High,Low,Distinction,Kinesthetic,0.2750000000000001,0.1799999999999999,1.0,0.0,0.0,1.0,0
11143,29,71,1,0,0,1,0,20,0,8,1,74,78,0,0,1,Female,Yes,No,No,Yes,High,High,Low,Merit,Auditory,0.2750000000000001,0.48,0.6333333333333334,0.0,0.0,1.0,0
11144,29,71,1,1,1,1,0,28,1,12,0,75,76,1,2,1,Female,Yes,Yes,Yes,No,Low,Medium,Low,Merit,Kinesthetic,0.2750000000000001,0.5,0.6,0.5,1.0,0.0,1
11145,29,71,1,1,1,1,0,27,1,14,1,59,100,1,0,0,Female,Yes,Yes,Yes,Yes,Low,High,Low,Distinction,Kinesthetic,0.2750000000000001,0.1799999999999999,1.0,0.5,0.0,1.0,0
11146,29,71,1,1,1,1,0,20,0,8,1,74,78,0,0,1,Female,Yes,Yes,No,Yes,Low,High,Low,Merit,Auditory,0.2750000000000001,0.48,0.6333333333333334,0.5,0.0,1.0,0
11147,30,79,2,1,1,1,1,18,0,12,0,66,49,1,2,3,Male,Yes,Yes,Yes,No,Low,Medium,Medium,Fail,Auditory,0.4750000000000001,0.32,0.15,0.5,1.0,0.0,1
11148,26,98,1,1,1,1,0,20,1,4,0,88,65,1,2,2,Female,Yes,Yes,Yes,No,Low,Medium,Low,Pass,Kinesthetic,0.9500000000000002,0.76,0.4166666666666666,0.5,1.0,0.0,1
11149,26,98,1,1,1,1,0,21,2,17,0,95,93,1,2,0,Female,Yes,Yes,Yes,No,Low,Medium,Low,Distinction,ReadWrite,0.9500000000000002,0.9000000000000001,0.8833333333333334,0.5,1.0,0.0,1
11150,26,98,1,1,1,1,0,20,1,4,0,88,65,1,2,2,Female,Yes,Yes,Yes,No,Low,Medium,Low,Pass,Kinesthetic,0.9500000000000002,0.76,0.4166666666666666,0.5,1.0,0.0,1
11151,26,98,1,1,1,1,0,21,2,17,0,95,93,1,2,0,Female,Yes,Yes,Yes,No,Low,Medium,Low,Distinction,ReadWrite,0.9500000000000002,0.9000000000000001,0.8833333333333334,0.5,1.0,0.0,1
11152,26,98,0,0,0,1,0,20,1,4,0,88,65,1,2,2,Female,Yes,No,Yes,No,High,Medium,High,Pass,Kinesthetic,0.9500000000000002,0.76,0.4166666666666666,0.0,1.0,0.0,1
11153,26,98,0,0,0,1,0,21,2,17,0,95,93,1,2,0,Female,Yes,No,Yes,No,High,Medium,High,Distinction,ReadWrite,0.9500000000000002,0.9000000000000001,0.8833333333333334,0.0,1.0,0.0,1
11154,26,98,0,0,0,1,0,20,1,4,0,88,65,1,2,2,Female,Yes,No,Yes,No,High,Medium,High,Pass,Kinesthetic,0.9500000000000002,0.76,0.4166666666666666,0.0,1.0,0.0,1
11155,26,98,0,0,0,1,0,21,2,17,0,95,93,1,2,0,Female,Yes,No,Yes,No,High,Medium,High,Distinction,ReadWrite,0.9500000000000002,0.9000000000000001,0.8833333333333334,0.0,1.0,0.0,1
11156,23,78,1,1,1,1,0,27,2,16,0,89,43,1,2,3,Female,Yes,Yes,Yes,No,Low,Medium,Low,Fail,ReadWrite,0.4500000000000002,0.78,0.05,0.5,1.0,0.0,1
11157,23,78,1,1,1,1,0,18,0,18,0,81,100,1,2,0,Female,Yes,Yes,Yes,No,Low,Medium,Low,Distinction,Auditory,0.4500000000000002,0.6200000000000001,1.0,0.5,1.0,0.0,1
11158,23,78,1,1,1,1,0,25,2,9,0,54,63,1,0,2,Female,Yes,Yes,Yes,No,Low,High,Low,Pass,ReadWrite,0.4500000000000002,0.08,0.3833333333333334,0.5,0.0,0.0,1
11159,23,78,1,1,1,1,0,29,1,9,1,93,65,1,2,2,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Pass,Kinesthetic,0.4500000000000002,0.8600000000000001,0.4166666666666666,0.5,1.0,1.0,2
11160,23,78,1,1,1,1,0,27,1,19,0,65,70,1,1,1,Female,Yes,Yes,Yes,No,Low,Low,Low,Merit,Kinesthetic,0.4500000000000002,0.3,0.5000000000000001,0.5,0.5,0.0,1
11161,23,78,1,1,1,1,0,22,3,4,0,67,50,1,2,3,Female,Yes,Yes,Yes,No,Low,Medium,Low,Fail,Visual,0.4500000000000002,0.3400000000000001,0.1666666666666667,0.5,1.0,0.0,1
11162,23,78,1,1,1,1,0,19,2,10,0,89,90,1,0,0,Female,Yes,Yes,Yes,No,Low,High,Low,Distinction,ReadWrite,0.4500000000000002,0.78,0.8333333333333334,0.5,0.0,0.0,1
11163,23,78,1,1,1,1,0,21,3,11,1,95,51,1,2,3,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Fail,Visual,0.4500000000000002,0.9000000000000001,0.1833333333333333,0.5,1.0,1.0,2
11164,23,78,1,1,1,1,0,27,0,17,1,67,68,1,2,2,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Pass,Auditory,0.4500000000000002,0.3400000000000001,0.4666666666666667,0.5,1.0,1.0,2
11165,23,78,1,1,2,1,0,27,2,16,0,89,43,1,2,3,Female,Yes,Yes,Yes,No,Medium,Medium,Low,Fail,ReadWrite,0.4500000000000002,0.78,0.05,1.0,1.0,0.0,1
11166,23,78,1,1,2,1,0,18,0,18,0,81,100,1,2,0,Female,Yes,Yes,Yes,No,Medium,Medium,Low,Distinction,Auditory,0.4500000000000002,0.6200000000000001,1.0,1.0,1.0,0.0,1
11167,23,78,1,1,2,1,0,25,2,9,0,54,63,1,0,2,Female,Yes,Yes,Yes,No,Medium,High,Low,Pass,ReadWrite,0.4500000000000002,0.08,0.3833333333333334,1.0,0.0,0.0,1
11168,23,78,1,1,2,1,0,29,1,9,1,93,65,1,2,2,Female,Yes,Yes,Yes,Yes,Medium,Medium,Low,Pass,Kinesthetic,0.4500000000000002,0.8600000000000001,0.4166666666666666,1.0,1.0,1.0,2
11169,23,78,1,1,2,1,0,27,1,19,0,65,70,1,1,1,Female,Yes,Yes,Yes,No,Medium,Low,Low,Merit,Kinesthetic,0.4500000000000002,0.3,0.5000000000000001,1.0,0.5,0.0,1
11170,23,78,1,1,2,1,0,22,3,4,0,67,50,1,2,3,Female,Yes,Yes,Yes,No,Medium,Medium,Low,Fail,Visual,0.4500000000000002,0.3400000000000001,0.1666666666666667,1.0,1.0,0.0,1
11171,23,78,1,1,2,1,0,19,2,10,0,89,90,1,0,0,Female,Yes,Yes,Yes,No,Medium,High,Low,Distinction,ReadWrite,0.4500000000000002,0.78,0.8333333333333334,1.0,0.0,0.0,1
11172,23,78,1,1,2,1,0,21,3,11,1,95,51,1,2,3,Female,Yes,Yes,Yes,Yes,Medium,Medium,Low,Fail,Visual,0.4500000000000002,0.9000000000000001,0.1833333333333333,1.0,1.0,1.0,2
11173,23,78,1,1,2,1,0,27,0,17,1,67,68,1,2,2,Female,Yes,Yes,Yes,Yes,Medium,Medium,Low,Pass,Auditory,0.4500000000000002,0.3400000000000001,0.4666666666666667,1.0,1.0,1.0,2
11174,23,78,2,0,1,1,0,27,2,16,0,89,43,1,2,3,Female,Yes,No,Yes,No,Low,Medium,Medium,Fail,ReadWrite,0.4500000000000002,0.78,0.05,0.5,1.0,0.0,1
11175,23,78,2,0,1,1,0,18,0,18,0,81,100,1,2,0,Female,Yes,No,Yes,No,Low,Medium,Medium,Distinction,Auditory,0.4500000000000002,0.6200000000000001,1.0,0.5,1.0,0.0,1
