persona_id,zenodo_row_idx,kaggle_row_idx,bridge_distance,zenodo_cluster_id,kaggle_cluster_id,persona_archetype_label,age,gender,learning_style,internet_access,extracurricular,uses_edutech,resources_availability,study_hours_per_week,online_courses_enrolled,attendance_pct,assignment_completion_pct,exam_score_harmonized,final_grade,risk_level,avg_response_time_hours,assignment_score,login_frequency,video_watch_time_min,discussion_posts,peer_interaction_count,task_completion_rate,engagement_level,motivation_level,motivation_index,stress_level_label,stress_score,anxiety_score,resilience_score,post_intervention_mood,dominant_emotion,intervention_type
P1072,3990,1071,0.255822,2,0,Resilient Climber,23,Male,ReadWrite,Yes,Yes,No,High,31,15,84.89,22.76,65.8,Pass,medium,14.588504270912065,77.11932800952194,11,53.2099234832806,6,8,0.4504,5,Low,4.0,Medium,5.0,2.0,1.0,2.0,Happy,CBT_Session
P1073,760,1072,0.25096,0,0,Steady Performer,24,Male,ReadWrite,Yes,Yes,No,Low,17,15,70.62,5.09,60.98,Pass,medium,17.593330613520155,76.3728231860866,9,211.67053801513543,3,17,0.3294,4,Low,3.0,Low,4.0,2.0,3.0,2.0,Sad,CBT_Session
P1074,122,1073,0.360484,1,3,Resilient Climber,27,Male,ReadWrite,Yes,No,No,Medium,21,1,57.76,34.22,84.37,Distinction,medium,22.649415364856353,57.056305914966096,34,226.3183105559656,0,42,0.5546,3,Low,4.0,Low,4.0,2.0,2.0,4.0,Surprised,Mindfulness
P1075,10152,1074,0.251163,0,0,Overwhelmed Striver,29,Male,ReadWrite,Yes,Yes,Yes,Low,16,18,9.44,10.93,61.95,Pass,high,21.277613031034445,50.03947555466094,12,294.77106522938215,12,34,0.369,5,Medium,5.0,Low,4.0,4.0,1.0,4.0,Surprised,Gamified_Task
P1076,5057,1075,0.070954,0,4,Disengaged Drifter,23,Female,Auditory,Yes,Yes,Yes,Low,19,2,70.96,9.83,88.57,Distinction,medium,12.849421201178917,90.50700453727306,35,70.85417850835873,19,33,0.3815,5,High,1.0,High,1.0,4.0,5.0,5.0,Normal,Peer_Support
P1077,5907,1076,0.256786,2,0,Resilient Climber,24,Male,Visual,Yes,No,No,High,16,10,14.56,24.74,66.17,Pass,medium,18.817010255239403,54.37872814931191,35,249.2878936231734,6,40,0.478,2,Low,4.0,Medium,5.0,3.0,2.0,4.0,Normal,CBT_Session
P1078,3221,1077,0.262275,0,4,Routine Complier,26,Female,ReadWrite,Yes,Yes,Yes,High,15,18,79.34,32.8,84.65,Distinction,low,13.929329338034456,81.6924909367662,1,160.88600730640968,14,13,0.5068,5,High,1.0,High,2.0,2.0,1.0,5.0,Surprised,Gamified_Task
P1079,10018,1078,0.263261,0,2,Resilient Climber,20,Male,ReadWrite,Yes,No,Yes,Low,30,13,27.5,54.56,48.23,Fail,medium,13.712189471047422,95.73082272575957,40,118.3041528818103,13,3,0.671,1,Low,4.0,High,1.0,3.0,4.0,1.0,Bored,Peer_Support
P1080,11831,1079,0.253314,0,4,Routine Complier,18,Female,Kinesthetic,Yes,Yes,Yes,Low,15,6,42.11,70.0,90.96,Distinction,low,3.6390650417784136,60.43259565792155,22,45.4892596243016,18,28,0.7749,2,Low,2.0,High,1.0,2.0,3.0,3.0,Surprised,CBT_Session
P1081,7046,1080,0.081248,0,2,Flourishing Achiever,20,Male,ReadWrite,Yes,Yes,Yes,Low,16,7,32.52,58.71,86.14,Distinction,low,3.9011661343714974,83.26364181184553,29,223.2966258813859,19,40,0.7149,2,Medium,5.0,High,1.0,1.0,5.0,2.0,Happy,Gamified_Task
P1082,12262,1081,0.253462,0,2,Resilient Climber,21,Female,Kinesthetic,Yes,No,Yes,Low,15,10,84.21,15.43,53.37,Fail,medium,13.179273145516522,53.93492883537547,8,78.39870375166926,17,44,0.4039,3,Medium,5.0,Low,2.0,5.0,2.0,1.0,Sad,Mindfulness
P1083,5900,1082,0.254442,0,1,Crisis Learner,28,Male,ReadWrite,Yes,No,Yes,Medium,16,15,12.57,16.62,47.37,Fail,high,7.1838155345171515,80.18775719188065,11,117.71238054318329,9,49,0.4205,4,High,1.0,Low,4.0,5.0,4.0,1.0,Surprised,CBT_Session
P1084,2411,1083,0.251491,2,1,Disengaged Drifter,19,Female,ReadWrite,Yes,Yes,Yes,High,14,8,57.04,89.04,58.52,Pass,medium,1.4838487565907783,58.19658604766013,41,28.137245800236848,8,14,0.9151,3,Low,2.0,Medium,5.0,2.0,3.0,5.0,Surprised,Gamified_Task
P1085,8859,1084,0.076978,0,0,Steady Performer,20,Male,Auditory,Yes,Yes,Yes,Low,23,12,13.35,52.98,97.37,Distinction,medium,17.625301689704884,86.7976780257589,37,242.39640558766052,7,27,0.6908,1,Low,3.0,Low,3.0,3.0,3.0,3.0,Scared,Peer_Support
P1086,13157,1085,0.087394,0,2,Resilient Climber,26,Male,Auditory,Yes,No,Yes,Medium,8,6,72.75,89.6,53.73,Fail,medium,1.7471917238737942,65.06156473969541,14,232.31067195177656,9,41,0.909,2,Medium,5.0,Low,3.0,4.0,4.0,5.0,Sad,Peer_Support
P1087,9050,1086,0.25564,2,1,Disengaged Drifter,29,Female,Auditory,Yes,Yes,No,Medium,23,10,90.28,34.62,67.72,Pass,medium,14.691367345393257,73.16955044023231,30,222.7485907122706,16,15,0.5601,2,High,2.0,Medium,5.0,2.0,2.0,1.0,Scared,Mindfulness
P1088,6757,1087,0.354766,0,4,Routine Complier,25,Male,Auditory,Yes,No,Yes,Low,7,5,42.98,62.79,41.4,Fail,low,13.401457264928233,79.97152710138108,35,96.83861804264713,1,11,0.7301,5,Low,2.0,Low,2.0,2.0,3.0,2.0,Sad,CBT_Session
P1089,943,1088,0.028165,0,1,Disengaged Drifter,29,Male,Auditory,Yes,No,No,Medium,18,15,48.16,51.24,63.95,Pass,medium,23.282737883289503,58.56367053331198,21,60.3092215371276,5,4,0.6666,4,High,1.0,Low,3.0,4.0,5.0,4.0,Happy,Mindfulness
P1090,10016,1089,0.250229,0,4,Routine Complier,24,Female,Kinesthetic,Yes,No,Yes,Low,10,16,92.64,31.99,74.69,Merit,low,12.136902204995758,87.08189093088104,37,194.89044669636664,4,33,0.5234,4,Low,2.0,High,1.0,2.0,1.0,5.0,Sad,Gamified_Task
P1091,9616,1090,0.255805,0,4,Disengaged Drifter,25,Male,Visual,Yes,Yes,No,Low,25,1,52.31,49.55,96.68,Distinction,medium,2.4628330366893394,65.13201703184073,5,153.88825139283364,8,41,0.6289,5,High,2.0,Low,3.0,1.0,5.0,1.0,Normal,Peer_Support
P1092,6237,1091,0.061881,2,0,Steady Performer,23,Male,Visual,Yes,Yes,Yes,Low,20,13,48.14,52.18,72.55,Merit,medium,13.688823259548618,83.11859299563767,19,61.693215402346055,4,0,0.6517,1,Low,3.0,Medium,5.0,4.0,3.0,4.0,Surprised,Mindfulness
P1093,8305,1092,0.071663,0,4,Routine Complier,25,Female,ReadWrite,Yes,Yes,No,Medium,16,17,61.43,20.06,89.15,Distinction,low,20.345211924170332,57.91415253496868,14,208.9142686044605,17,38,0.4405,4,High,1.0,High,1.0,1.0,1.0,4.0,Sad,CBT_Session
P1094,1991,1093,0.065238,0,4,Disengaged Drifter,20,Male,Auditory,Yes,Yes,Yes,High,12,5,71.97,32.78,72.96,Merit,medium,23.927533538473117,84.40588296031751,26,297.4266652281781,19,31,0.5205,2,High,1.0,Low,3.0,5.0,4.0,1.0,Happy,Gamified_Task
P1095,12758,1094,0.251607,2,1,Crisis Learner,23,Male,Kinesthetic,Yes,Yes,Yes,High,32,16,10.34,78.66,41.73,Fail,high,10.897892994848668,56.40940364052309,4,226.69368044519092,8,25,0.854,1,Low,2.0,Medium,5.0,4.0,1.0,3.0,Sad,CBT_Session
P1096,12235,1095,0.258227,0,2,Steady Performer,24,Female,Auditory,Yes,No,Yes,Medium,27,9,79.82,93.9,58.48,Pass,medium,8.366871077425078,71.26782481349917,25,224.59605213882745,16,16,0.9411,3,Low,3.0,Low,2.0,4.0,1.0,1.0,Surprised,Mindfulness
P1097,11272,1096,0.259054,2,0,Resilient Climber,21,Male,Visual,Yes,Yes,Yes,High,25,7,40.53,35.03,75.32,Merit,medium,21.853025829895977,62.36030368694384,45,285.5906983498716,16,47,0.5519,3,Low,4.0,Medium,5.0,3.0,1.0,2.0,Bored,Peer_Support
P1098,9260,1097,0.254251,0,2,Resilient Climber,21,Female,Kinesthetic,Yes,No,No,Low,20,1,6.11,29.38,98.1,Distinction,medium,5.398568968750792,87.41876247140914,42,68.85154659672163,11,26,0.5149,1,Medium,5.0,High,2.0,3.0,3.0,4.0,Sad,Peer_Support
P1099,4157,1098,0.085027,0,4,Disengaged Drifter,21,Male,Visual,Yes,Yes,Yes,High,10,13,75.58,21.78,92.85,Distinction,medium,15.154865045757312,63.10175022534373,25,174.00948982721772,6,23,0.4366,2,High,1.0,High,1.0,4.0,2.0,2.0,Normal,Mindfulness
P1100,4381,1099,0.030827,2,1,Steady Performer,27,Male,Auditory,Yes,Yes,Yes,Low,19,20,38.85,67.0,53.87,Fail,high,10.331431756161798,94.0858653197698,18,294.0975473598262,2,34,0.7749,3,Low,3.0,Medium,5.0,5.0,3.0,5.0,Surprised,CBT_Session
P1101,5980,1100,0.260873,2,1,Steady Performer,22,Male,Visual,Yes,Yes,Yes,Low,24,7,8.76,29.19,54.12,Pass,medium,1.9448943939777712,94.59101057033064,40,57.93529218135062,9,45,0.5262,2,Low,3.0,Medium,4.0,2.0,2.0,4.0,Happy,CBT_Session
P1102,13336,1101,0.357083,2,1,Disengaged Drifter,26,Male,ReadWrite,No,Yes,Yes,High,32,5,62.95,99.51,53.55,Pass,medium,8.987634909031048,59.82206576113929,8,213.0730682389111,1,41,0.9914,5,High,2.0,Medium,4.0,3.0,4.0,3.0,Surprised,CBT_Session
P1103,10951,1102,0.255147,2,0,Resilient Climber,21,Male,Kinesthetic,Yes,No,Yes,Medium,18,5,89.03,30.32,95.26,Distinction,medium,7.100256017561516,80.69229725038622,39,179.88494233185156,2,38,0.528,4,Medium,5.0,Medium,4.0,5.0,4.0,1.0,Scared,CBT_Session
P1104,11727,1103,0.252363,0,1,Disengaged Drifter,18,Female,Kinesthetic,Yes,Yes,Yes,Low,15,14,88.16,38.75,92.16,Distinction,medium,16.7800965407002,54.38588208599822,40,180.07893673472503,15,25,0.5759,1,High,1.0,Low,4.0,5.0,4.0,5.0,Bored,Peer_Support
P1105,9735,1104,0.358408,2,0,Resilient Climber,26,Female,Kinesthetic,Yes,No,Yes,Medium,27,16,96.66,62.23,85.32,Merit,medium,22.82218144691412,69.57685498008146,14,212.3244819808218,1,48,0.7223,4,Low,4.0,Medium,4.0,3.0,4.0,2.0,Happy,CBT_Session
P1106,11747,1105,0.356352,0,4,Routine Complier,22,Female,Auditory,Yes,Yes,No,Low,15,17,87.16,80.18,62.32,Pass,low,7.165085309708668,85.66608647506362,32,279.5889076339484,9,37,0.8612,5,High,2.0,Low,2.0,2.0,4.0,5.0,Bored,Mindfulness
P1107,4551,1106,0.128332,2,1,Disengaged Drifter,28,Female,Auditory,Yes,Yes,Yes,Medium,34,18,3.85,51.53,68.68,Pass,medium,19.66371660048868,82.97116234249582,38,236.948762556888,5,22,0.6287,3,High,1.0,Medium,5.0,3.0,5.0,3.0,Bored,Mindfulness
P1108,3445,1107,0.064202,0,4,Disengaged Drifter,24,Male,Auditory,Yes,Yes,Yes,Medium,31,17,39.01,44.18,66.47,Pass,medium,2.273275789583419,81.2350334703304,33,26.2794699907009,10,21,0.5959,2,High,1.0,High,1.0,5.0,3.0,1.0,Normal,Mindfulness
P1109,6377,1108,0.255509,0,1,Steady Performer,27,Female,Auditory,Yes,Yes,Yes,Low,16,11,79.7,99.9,56.12,Pass,medium,13.376783230915702,64.12704318312218,23,257.29112576395625,6,3,0.9969,2,Low,3.0,Low,4.0,1.0,2.0,5.0,Sad,Mindfulness
P1110,3474,1109,0.255409,2,0,Resilient Climber,26,Female,Visual,Yes,No,No,Medium,24,6,35.81,2.52,69.2,Pass,medium,2.622651465327575,68.9012474717201,15,75.40698567846246,14,48,0.3073,5,Medium,5.0,Medium,4.0,3.0,4.0,2.0,Normal,CBT_Session
P1111,10441,1110,0.259249,0,2,Resilient Climber,20,Male,ReadWrite,Yes,Yes,Yes,Low,27,9,61.34,87.86,43.42,Fail,medium,22.482758796004703,55.14730723501431,33,119.30510777354787,5,8,0.9265,1,Low,4.0,High,1.0,5.0,5.0,5.0,Normal,Peer_Support
P1112,1257,1111,0.118741,0,2,Resilient Climber,21,Male,ReadWrite,Yes,No,No,Low,25,19,64.08,19.47,48.96,Fail,medium,18.626079452819976,85.95114102168006,25,143.9025159475908,19,3,0.4044,4,Medium,5.0,High,1.0,3.0,5.0,1.0,Scared,Gamified_Task
P1113,2484,1112,0.252778,0,0,Steady Performer,25,Male,Kinesthetic,No,Yes,Yes,Low,11,3,38.25,78.39,93.68,Distinction,high,16.13284795770562,75.19443983956367,17,149.4627402183902,8,6,0.8501,3,Low,3.0,Low,4.0,5.0,5.0,5.0,Normal,CBT_Session
P1114,13435,1113,0.357513,0,2,Flourishing Achiever,20,Female,Auditory,Yes,No,Yes,Medium,7,5,91.49,59.97,86.12,Distinction,low,19.94961677736728,85.43828161728273,33,136.20231578405347,19,22,0.7326,1,Low,4.0,High,2.0,2.0,3.0,2.0,Happy,Gamified_Task
P1115,81,1114,0.264441,0,2,Resilient Climber,24,Male,Visual,Yes,No,Yes,Low,17,11,50.17,31.13,67.22,Pass,medium,15.892955298113751,62.44717623984364,47,281.8324553226007,11,1,0.5393,5,Low,4.0,High,1.0,5.0,4.0,1.0,Sad,Peer_Support
P1116,9868,1115,0.255232,2,1,Disengaged Drifter,22,Female,Visual,Yes,No,Yes,High,24,8,46.99,85.8,70.06,Pass,medium,23.285721135008696,66.22191143175331,2,214.74551222256713,18,48,0.9117,5,High,2.0,Medium,5.0,4.0,5.0,3.0,Sad,CBT_Session
P1117,10860,1116,0.270725,2,0,Resilient Climber,27,Female,ReadWrite,Yes,No,Yes,Low,13,18,94.9,2.64,61.63,Pass,medium,17.421032800889744,66.71076686300573,14,193.03948732744485,19,23,0.309,2,Low,4.0,Medium,5.0,1.0,5.0,3.0,Happy,Gamified_Task
P1118,13661,1117,0.261666,0,4,Disengaged Drifter,28,Female,Auditory,Yes,Yes,Yes,High,11,15,47.18,20.35,83.29,Merit,medium,22.267148020391677,51.28712048736081,40,24.454188057053052,2,39,0.4587,3,High,1.0,Low,2.0,5.0,4.0,4.0,Normal,Peer_Support
P1119,12646,1118,0.10091,0,2,Resilient Climber,29,Female,ReadWrite,Yes,No,Yes,High,21,16,21.41,58.41,89.1,Distinction,medium,12.894033516244674,67.05239364153118,40,272.1348657755087,14,30,0.6968,1,Medium,5.0,Low,3.0,3.0,3.0,5.0,Normal,Gamified_Task
P1120,692,1119,0.256292,0,2,Resilient Climber,25,Female,ReadWrite,Yes,Yes,Yes,High,18,2,51.91,32.61,86.47,Distinction,medium,3.692481498582841,90.16522867590167,39,273.7231556824349,1,46,0.5461,2,Medium,5.0,High,2.0,3.0,5.0,2.0,Bored,Mindfulness
P1121,6024,1120,0.357382,2,1,Disengaged Drifter,20,Female,Kinesthetic,Yes,No,No,Medium,23,18,80.72,62.59,82.24,Merit,medium,13.148087592729391,94.86492478748691,6,236.26178839472968,1,30,0.7273,3,Low,2.0,Medium,4.0,5.0,2.0,5.0,Bored,Mindfulness
P1122,1585,1121,0.262971,0,0,Resilient Climber,22,Male,Visual,Yes,No,Yes,Low,15,10,80.11,1.2,54.15,Pass,medium,3.918075045451146,75.91091578179638,6,12.038469105949556,2,46,0.3169,4,Low,4.0,Low,3.0,4.0,1.0,1.0,Scared,Peer_Support
P1123,6841,1122,0.255064,2,0,Steady Performer,25,Female,Auditory,Yes,Yes,Yes,Low,29,8,76.95,10.83,61.17,Pass,medium,14.627350021057316,72.77508476096101,3,26.611272812510773,5,39,0.3815,4,Low,3.0,Medium,4.0,5.0,1.0,4.0,Surprised,Peer_Support
P1124,8540,1123,0.065415,2,1,Disengaged Drifter,20,Male,Auditory,Yes,No,Yes,High,19,20,67.92,12.36,69.14,Merit,medium,12.097340392136248,51.54123093496851,7,75.31487365786202,14,47,0.389,2,High,1.0,Medium,5.0,2.0,1.0,2.0,Bored,Gamified_Task
P1125,10484,1124,0.274549,0,4,Disengaged Drifter,23,Female,Auditory,Yes,No,No,Low,27,6,25.21,21.48,62.95,Pass,medium,15.31923415015398,93.96021687926913,8,48.09132836202294,9,42,0.4325,1,High,2.0,High,1.0,4.0,3.0,5.0,Sad,Peer_Support
P1126,4633,1125,0.358378,2,0,Resilient Climber,19,Male,Visual,Yes,No,Yes,High,17,13,84.37,47.02,84.22,Merit,medium,1.2310805642611269,50.65051067129364,42,125.66244861408154,8,33,0.6215,3,Low,4.0,Medium,4.0,5.0,5.0,2.0,Happy,Mindfulness
P1127,2523,1126,0.063407,1,3,Steady Performer,24,Female,Kinesthetic,Yes,No,Yes,High,21,19,92.19,76.69,59.41,Pass,medium,5.481331308073374,97.2375040105106,15,277.560686845459,0,23,0.8265,4,Low,3.0,Medium,5.0,1.0,1.0,1.0,Normal,Mindfulness
P1128,2561,1127,0.364674,0,2,Resilient Climber,21,Male,Auditory,Yes,No,Yes,Medium,24,12,15.95,93.38,47.66,Fail,medium,12.30059993397901,74.46081243440453,47,146.8975259171295,15,48,0.9339,4,Low,4.0,Low,2.0,4.0,1.0,4.0,Surprised,CBT_Session
P1129,8344,1128,0.356464,0,1,Crisis Learner,29,Male,Kinesthetic,Yes,Yes,Yes,Low,26,16,14.02,81.87,63.51,Pass,high,22.8615819165501,67.09672467873634,29,13.886761665328027,5,25,0.8848,1,Low,2.0,Low,4.0,5.0,4.0,2.0,Bored,Gamified_Task
P1130,3700,1129,0.125019,2,0,Steady Performer,23,Male,Kinesthetic,Yes,Yes,No,High,19,17,95.05,24.86,97.49,Distinction,medium,9.823007928168645,96.210921742133,33,91.99624997784098,8,15,0.4378,2,Low,3.0,Medium,5.0,1.0,5.0,1.0,Surprised,Peer_Support
P1131,2135,1130,0.032847,0,4,Steady Performer,26,Female,Kinesthetic,Yes,Yes,Yes,Low,20,1,87.19,43.1,54.3,Pass,medium,10.760556599233595,51.219549655504835,30,22.932523428158845,3,46,0.6088,5,Low,3.0,High,1.0,5.0,5.0,3.0,Happy,Peer_Support
P1132,12502,1131,0.259626,2,0,Steady Performer,18,Female,Visual,Yes,No,Yes,Low,25,20,89.68,16.99,77.92,Merit,medium,17.43801004715231,79.07124474345436,39,20.523410557915625,1,12,0.4396,3,Low,3.0,Medium,4.0,2.0,4.0,2.0,Happy,Peer_Support
P1133,9052,1132,0.065225,2,0,Steady Performer,29,Female,Auditory,Yes,Yes,No,Low,23,10,89.34,29.25,67.03,Pass,medium,14.887233417580717,77.44662622496688,27,89.95875739771016,3,14,0.4851,4,Low,3.0,Medium,5.0,3.0,5.0,4.0,Surprised,Gamified_Task
P1134,125,1133,0.357618,1,3,Resilient Climber,25,Male,Visual,Yes,Yes,Yes,Low,9,13,54.59,48.23,45.14,Fail,medium,7.875301452261664,60.96602006056911,36,89.92757821689418,0,26,0.6525,5,Low,4.0,Medium,4.0,5.0,2.0,2.0,Surprised,Mindfulness
P1135,11295,1134,0.112781,0,4,Steady Performer,23,Male,Auditory,Yes,Yes,Yes,High,25,12,63.58,8.4,66.18,Pass,medium,10.448777098050838,71.44437156751053,29,238.26671475446517,18,3,0.3477,1,Low,3.0,High,1.0,4.0,3.0,2.0,Scared,Peer_Support
P1136,4531,1135,0.358232,2,0,Resilient Climber,23,Female,Auditory,Yes,Yes,Yes,Low,18,10,57.28,20.93,82.13,Merit,medium,6.007095373716346,82.61320029718851,38,292.70204930652244,9,15,0.4527,2,Low,4.0,Medium,4.0,5.0,4.0,1.0,Surprised,Peer_Support
P1137,7979,1136,0.255578,2,1,Steady Performer,21,Male,Visual,Yes,Yes,Yes,High,13,20,3.8,95.88,71.44,Merit,high,23.2184935599948,86.35655984409638,33,117.6500572280995,14,29,0.9548,3,Low,3.0,Medium,4.0,5.0,1.0,5.0,Normal,Mindfulness
P1138,12498,1137,0.074304,2,0,Steady Performer,21,Female,ReadWrite,Yes,No,Yes,Low,20,3,72.29,46.36,90.74,Distinction,medium,4.004590775819274,50.035842935328986,37,134.3771948697012,18,43,0.6263,1,Low,3.0,Medium,5.0,5.0,5.0,5.0,Sad,Peer_Support
P1139,3628,1138,0.260604,0,4,Disengaged Drifter,18,Female,Auditory,Yes,Yes,Yes,Medium,22,2,50.27,44.32,55.19,Fail,medium,9.552246045027648,96.84267150455076,27,254.9889365229462,15,29,0.6118,2,Low,2.0,Low,3.0,5.0,2.0,2.0,Bored,CBT_Session
P1140,10185,1139,0.355142,2,0,Resilient Climber,22,Female,Auditory,Yes,Yes,Yes,Low,15,13,63.65,0.72,44.59,Fail,medium,1.5942963610602574,58.22626861964062,33,87.76031582769888,3,35,0.3102,1,Medium,4.0,Medium,4.0,4.0,2.0,4.0,Bored,Mindfulness
P1141,13039,1140,0.258954,0,0,Resilient Climber,27,Female,Auditory,No,Yes,Yes,Medium,8,11,52.64,22.39,96.18,Distinction,medium,6.100928314471568,61.67902171111796,4,55.35072327699991,1,2,0.4732,4,Low,4.0,Low,3.0,4.0,3.0,4.0,Bored,Mindfulness
P1142,2323,1141,0.253793,0,2,Resilient Climber,23,Male,ReadWrite,Yes,Yes,No,High,16,0,47.1,87.42,62.88,Pass,medium,18.95083618274356,63.173672284692415,22,257.3959907870586,12,21,0.9064,4,Medium,5.0,Low,2.0,5.0,2.0,1.0,Surprised,Mindfulness
P1143,2916,1142,0.358056,1,3,Disengaged Drifter,20,Male,ReadWrite,Yes,No,No,Medium,18,4,19.83,17.24,74.34,Merit,medium,5.627030342644227,51.89100682760176,2,23.485170067618995,0,48,0.4152,5,High,2.0,Medium,4.0,3.0,5.0,2.0,Surprised,CBT_Session
P1144,3437,1143,0.263064,0,0,Resilient Climber,19,Male,Auditory,Yes,Yes,No,Low,32,10,23.93,41.8,88.33,Distinction,medium,2.8414582581662087,56.15260617951625,10,189.71283765783056,16,21,0.5906,1,Low,4.0,Low,3.0,5.0,5.0,2.0,Scared,Mindfulness
P1145,301,1144,0.372719,0,4,Disengaged Drifter,20,Female,Visual,No,Yes,Yes,Medium,21,1,14.19,4.71,56.76,Fail,medium,11.912423136424035,99.3174961472081,5,172.97792576537395,12,49,0.31,4,High,2.0,High,2.0,4.0,2.0,5.0,Surprised,Gamified_Task
P1146,921,1145,0.253272,2,1,Disengaged Drifter,19,Male,Auditory,No,Yes,No,High,19,8,18.53,47.97,82.05,Merit,medium,1.2292923988939255,65.7608368688643,10,110.31692977549132,3,49,0.6348,2,Low,2.0,Medium,5.0,2.0,5.0,1.0,Scared,Gamified_Task
P1147,7736,1146,0.356491,0,1,Disengaged Drifter,20,Male,Kinesthetic,Yes,No,No,Medium,34,10,96.17,4.04,48.07,Fail,medium,2.949621551805663,55.76505451695247,33,101.4049611182341,6,48,0.3147,5,Low,2.0,Low,4.0,5.0,5.0,3.0,Scared,Gamified_Task
P1148,13726,1147,0.039578,2,1,Crisis Learner,25,Female,Visual,Yes,Yes,Yes,Low,13,14,15.15,84.08,57.26,Pass,high,19.57539499994843,55.34956305873117,38,233.83874059267015,16,11,0.8737,3,High,1.0,Medium,5.0,5.0,1.0,4.0,Normal,Mindfulness
P1149,9633,1148,0.356224,0,2,Resilient Climber,20,Female,Kinesthetic,No,Yes,Yes,Low,19,9,25.96,81.34,47.85,Fail,medium,18.743886931770948,85.97299838349859,13,35.06313712113848,8,20,0.8774,1,Medium,4.0,High,2.0,5.0,4.0,4.0,Normal,Mindfulness
P1150,4481,1149,0.25788,2,1,Disengaged Drifter,28,Male,Kinesthetic,Yes,Yes,No,High,8,15,62.04,79.48,89.41,Distinction,medium,22.048192869312608,92.72843320163204,31,78.66744970030176,3,3,0.8514,4,High,2.0,Medium,5.0,5.0,5.0,2.0,Normal,Mindfulness
P1151,9804,1150,0.085791,2,1,Disengaged Drifter,18,Male,Auditory,Yes,Yes,Yes,Medium,30,11,64.27,30.2,54.7,Pass,medium,20.653855025947237,62.8476149754235,47,222.41013223304603,18,30,0.4984,2,High,1.0,Medium,5.0,1.0,5.0,1.0,Normal,CBT_Session
P1152,3526,1151,0.114943,1,3,Disengaged Drifter,28,Male,ReadWrite,Yes,No,Yes,Medium,18,6,13.94,88.96,84.59,Distinction,medium,16.713037954515816,51.04547561676175,36,169.012969280663,0,43,0.8861,1,High,1.0,High,1.0,5.0,3.0,3.0,Happy,Gamified_Task
P1153,12964,1152,0.254782,0,4,Steady Performer,29,Female,Visual,Yes,Yes,Yes,Low,7,1,79.7,55.21,95.38,Distinction,medium,2.2036557179152454,61.154500922267786,45,47.116580474740054,9,30,0.6801,2,Low,3.0,High,2.0,4.0,4.0,4.0,Normal,Peer_Support
P1154,13256,1153,0.049749,2,0,Steady Performer,19,Female,ReadWrite,Yes,Yes,Yes,Low,28,17,76.78,35.73,71.88,Merit,medium,19.00551821369312,52.82578453983787,24,265.8193281417974,3,22,0.5617,5,Low,3.0,Medium,5.0,4.0,4.0,1.0,Normal,Peer_Support
P1155,9569,1154,0.250529,0,2,Resilient Climber,18,Female,ReadWrite,Yes,Yes,Yes,Low,21,17,23.11,62.34,72.25,Merit,medium,20.44674864933289,55.169746831502074,15,124.09987550344157,8,19,0.7377,4,Low,4.0,Low,3.0,1.0,4.0,3.0,Normal,Mindfulness
P1156,4911,1155,0.256038,0,4,Steady Performer,21,Female,Visual,Yes,Yes,Yes,Medium,30,10,26.93,0.61,68.87,Merit,medium,19.378889352754953,71.57540599238212,29,250.08182884343012,12,14,0.3086,4,Low,3.0,Low,2.0,5.0,2.0,2.0,Scared,CBT_Session
P1157,12853,1156,0.261164,0,2,Resilient Climber,21,Male,Visual,Yes,No,Yes,Medium,32,15,94.42,11.16,60.81,Pass,medium,12.6950178120846,61.49591854308163,8,238.4367745030355,13,22,0.4001,5,Low,4.0,High,1.0,3.0,1.0,5.0,Bored,Mindfulness
P1158,13595,1157,0.269257,0,1,Disengaged Drifter,21,Female,Auditory,Yes,No,No,Low,34,9,81.3,79.2,68.31,Pass,medium,6.3567422889380785,75.79729392627117,5,191.08337947680113,9,27,0.8196,2,High,1.0,Low,4.0,5.0,1.0,4.0,Bored,Peer_Support
P1159,7854,1158,0.073411,2,1,Disengaged Drifter,26,Male,Kinesthetic,Yes,No,No,Low,19,16,72.4,26.23,75.14,Merit,medium,20.442589440840713,62.67468766285952,29,153.39952807557697,5,15,0.4709,1,High,1.0,Medium,5.0,4.0,3.0,4.0,Bored,Gamified_Task
P1160,10772,1159,0.258259,0,0,Resilient Climber,20,Female,ReadWrite,Yes,Yes,Yes,Low,26,19,6.6,61.97,98.17,Distinction,medium,17.724744624023185,97.02686505514738,47,294.0697437107095,15,36,0.7186,2,Low,4.0,Low,3.0,2.0,4.0,3.0,Sad,Peer_Support
P1161,4890,1160,0.080321,0,4,Steady Performer,21,Female,ReadWrite,No,Yes,No,Medium,23,13,39.67,41.3,95.22,Distinction,low,23.557507010943585,95.29719839631323,4,52.039870990146945,5,20,0.5696,1,Low,3.0,High,1.0,2.0,4.0,5.0,Happy,Gamified_Task
P1162,12736,1161,0.260735,0,4,Steady Performer,18,Female,Kinesthetic,Yes,No,Yes,Low,21,7,56.72,86.84,93.94,Distinction,medium,4.580929748386457,78.3403052505233,12,220.2951609898233,16,14,0.8984,5,Low,3.0,Low,2.0,3.0,5.0,1.0,Scared,Gamified_Task
